,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
245,B,5,6,31.16,394095.131,0.87,12,1042491.398,613.162,2041191.176,1.039,142779.755,59,339729.635,0.613,1402.0,70.327,1.1,22.802,17.828,15.824,241.357,1407.583,12870.16,30353376.981,2358.43,0.359,202.706,6,287.379,17.828,15.824,0.745,103.413,0,2,3,3
246,B,5,7,56.616,1191116.769,0.966,34,1993897.295,701.889,2584906.448,1.169,43292.573,17,693724.352,0.899,2556.0,62.18,0.974,23.516,27.26,32.906,276.742,2506.758,18707.174,25825991.73,1380.539,0.755,130.758,6,151.598,27.26,32.906,0.994,53.488,0,0,3,3
247,B,5,8,0.951,33417.333,0.965,1,31767.829,608.726,2286200.172,1.32,32573.207,14,506124.356,0.938,2667.0,50.717,0.881,18.405,13.298,13.549,191.924,2637.115,16630.054,18832248.655,1132.423,0.395,89.858,2,189.921,13.298,13.549,1.501,85.3,0,0,3,3
248,B,5,1,166.045,2376678.164,0.912,73,5391598.409,779.63,3196697.21,1.0,67223.813,27,377281.259,0.807,2015.0,54.262,1.099,21.334,15.159,7.917,189.177,1994.327,19569.213,27981372.955,1429.867,0.336,154.5,5,231.126,15.159,7.917,0.793,76.577,0,1,4,3
249,B,5,2,47.743,909852.597,0.961,27,1605596.226,621.296,2286071.941,1.09,100688.376,43,378905.057,0.897,1718.0,56.184,0.968,19.778,18.152,15.479,225.302,1681.769,15396.615,24498460.34,1591.159,0.543,123.918,4,191.946,18.152,15.479,1.015,54.825,0,2,4,3
250,B,5,3,29.47,290105.933,0.947,11,763033.876,609.994,2024220.047,1.12,85138.348,37,551158.461,0.933,2262.0,58.615,0.942,21.179,15.802,15.802,255.088,2160.658,13103.333,21046021.734,1606.158,0.348,158.812,5,240.778,15.802,15.802,1.064,96.817,0,1,4,3
251,B,5,4,118.83,1596424.218,0.863,53,3558253.205,630.696,2805971.588,1.062,22719.912,9,550548.89,0.838,2831.0,53.334,1.025,20.795,12.138,11.237,189.6,2903.743,23043.111,23159177.992,1005.037,0.344,116.491,4,191.485,12.138,11.237,0.918,86.061,0,0,4,3
252,B,5,5,4.331,65624.583,0.982,2,141898.225,553.589,1726381.704,1.29,95914.041,44,399289.297,0.92,1902.0,54.187,0.946,19.482,21.602,26.452,215.056,1856.678,10945.861,18243268.377,1666.682,0.523,109.703,4,200.097,21.602,26.452,1.017,80.426,0,0,4,3
253,B,5,6,10.035,134279.987,0.942,5,263898.092,601.649,1803970.345,1.24,101741.784,46,596767.598,0.97,2801.5,52.327,0.855,17.2,17.008,17.786,211.253,2824.893,13551.459,19355314.036,1428.283,0.452,114.255,4,199.171,17.008,17.786,1.408,84.731,0,0,4,3
254,B,5,7,45.631,645354.39,0.934,21,1429546.074,534.999,1791421.484,1.183,69133.915,30,626965.499,0.945,2977.0,53.103,0.876,19.112,12.902,13.007,212.098,2956.015,17970.325,18341765.59,1020.67,0.411,95.756,3,176.621,12.902,13.007,0.96,78.594,0,1,4,3
255,B,5,1,126.013,1533166.221,0.886,58,3374802.961,586.861,1772776.808,1.049,97226.993,48,513210.104,0.727,2400.5,59.86,0.995,20.006,18.878,18.878,207.239,2476.412,11590.575,15822502.578,1365.118,0.574,79.187,2,172.932,18.878,18.878,1.148,70.497,0,0,5,3
256,B,5,2,119.992,2201191.114,0.929,74,3647573.158,1033.556,3228629.288,1.199,148066.759,76,571994.889,0.759,2317.0,64.012,1.014,21.942,27.879,25.103,247.483,2311.248,13378.212,30480455.902,2278.365,0.539,130.779,3,230.532,27.879,25.103,0.966,85.553,0,1,5,3
257,B,5,3,54.82,748647.008,0.928,26,1572885.785,674.32,2157675.962,1.068,33816.658,17,343554.374,0.879,1844.0,51.478,0.961,18.688,18.111,20.424,185.269,1854.354,15708.429,16127693.271,1026.69,0.574,85.516,3,149.948,18.111,20.424,1.201,56.352,0,1,5,3
258,B,5,4,69.714,1395334.545,0.957,45,2200238.828,1135.486,3400053.841,1.126,96669.057,51,466620.647,0.888,1848.5,60.779,1.032,23.064,19.334,18.716,260.898,1788.52,14536.25,31830677.784,2189.745,0.411,124.535,2,258.783,19.334,18.716,1.066,116.382,0,0,5,3
259,B,5,5,89.994,1868698.625,0.884,51,3279829.768,879.869,2854859.901,1.144,35432.371,18,510335.688,0.818,2586.0,55.416,1.054,21.777,16.549,16.787,199.951,2552.302,20454.188,28499235.381,1393.32,0.444,111.796,4,198.646,16.549,16.787,1.041,83.876,0,0,5,3
