,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
631,B,6,5,27.991,548544.593,0.903,18,863340.894,1478.878,1593702.989,1.186,42524.641,66,789053.506,0.834,2898.0,63.19,1.047,23.22,22.603,25.51,265.123,2976.182,11118.127,28707469.425,2582.042,0.418,205.648,6,278.626,22.603,25.51,1.013,108.3,0,2,10,4
632,B,6,6,8.028,57943.849,0.864,2,215336.27,2143.269,1863230.45,1.324,298286.579,487,171156.05,0.563,1657.5,48.031,1.544,17.813,20.225,22.831,103.303,1656.838,10143.747,66540220.906,6559.728,0.212,417.45,8,624.023,20.225,22.831,0.863,170.204,0,6,10,4
633,B,6,1,14.154,248812.201,0.938,9,408246.537,1033.662,1321668.059,1.31,58513.293,75,421339.903,0.748,2223.5,55.69,1.238,21.415,15.98,13.928,184.635,2282.012,12780.793,22633957.301,1770.935,0.366,142.354,4,246.644,15.98,13.928,0.832,110.007,0,0,11,4
634,B,6,2,7.394,73844.706,0.88,3,176787.109,1517.854,1941661.041,1.301,140513.591,180,487005.31,0.884,2138.0,56.792,1.03,20.285,24.373,28.201,226.992,2145.478,10575.631,36521412.963,3453.356,0.292,250.59,7,385.334,24.373,28.201,1.164,135.767,1,1,11,4
635,B,6,3,69.502,981321.331,0.949,42,1647041.246,1107.6,1679435.546,1.211,41102.634,47,683381.503,0.606,3188.0,65.386,1.207,22.172,22.666,22.257,206.183,3314.44,12261.555,17528508.385,1429.55,0.577,111.019,5,176.388,22.666,22.257,0.848,58.44,0,3,11,4
636,B,6,4,13.203,167395.156,0.936,6,370712.976,943.245,1241983.575,1.354,24604.039,31,488619.179,0.833,2146.0,58.389,1.006,19.783,10.593,6.01,225.935,2162.651,7666.974,10372383.661,1352.865,0.211,166.949,4,283.918,10.593,6.01,0.894,123.439,0,2,11,4
637,B,6,5,440.674,5166836.64,0.882,228,9988209.211,1679.357,2543538.114,0.969,136172.49,136,376184.433,0.299,1860.0,92.143,1.38,19.221,39.898,22.988,202.275,1859.768,10531.057,45692392.459,4338.823,0.281,335.386,9,440.552,39.898,22.988,0.926,134.796,0,5,11,4
638,B,6,6,12.147,176169.592,0.964,7,290603.978,1253.788,1887346.056,1.321,100716.305,130,664059.865,0.866,2830.0,58.081,1.016,20.611,29.12,29.029,232.59,2855.069,9928.481,24115122.98,2428.883,0.556,153.1,5,234.363,29.12,29.029,1.093,89.08,0,1,11,4
639,B,6,7,149.884,1512996.295,0.916,84,2699642.692,597.213,881081.619,0.925,54451.236,52,396604.375,0.865,1793.5,56.462,1.05,20.204,13.555,12.873,219.492,1806.919,7746.856,13431966.579,1733.86,0.282,136.584,2,278.112,13.555,12.873,1.368,128.435,0,0,11,4
640,B,6,1,3.697,41448.109,0.864,2,78358.87,1420.044,1848211.723,1.3,147064.372,162,398833.096,0.321,1782.0,93.681,1.478,19.924,26.016,25.216,224.245,1778.558,9552.72,30763038.809,3220.343,0.287,272.88,8,375.178,26.016,25.216,1.594,130.307,1,5,12,4
