,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
2682,F,5,3,98.021,1344287.43,0.808,33,4167616.245,265.44,391172.0,1.046,29519.103,28,298840.423,0.795,1806.0,50.664,1.02,18.781,10.126,8.061,162.454,1839.542,16306.545,30300542.563,1858.183,0.146,199.574,3,399.262,10.126,8.061,0.874,148.132,0,1,17,46
2683,F,5,4,36.652,743843.406,0.917,16,1702434.678,84.079,94122.899,0.935,35730.717,36,291525.782,0.89,1230.0,57.904,0.993,22.079,15.981,13.663,237.343,1228.289,11185.578,19064594.291,1704.391,0.346,138.858,3,248.76,15.981,13.663,0.97,108.328,0,1,17,46
2684,F,5,1,31.16,810331.315,0.849,19,1360247.007,111.436,100072.739,1.097,37376.238,48,240388.889,0.775,1534.0,47.772,1.007,17.732,13.157,9.642,140.8,1707.305,13210.359,15552739.253,1177.314,0.338,113.887,3,209.298,13.157,9.642,1.088,79.893,0,1,18,46
2685,F,5,2,12.57,254126.993,0.964,8,402846.061,67.812,55070.849,1.209,52690.501,70,244774.505,0.821,1256.0,53.892,1.086,21.016,15.275,15.657,189.811,1289.57,9095.794,13660052.928,1501.799,0.402,104.505,2,216.603,15.275,15.657,1.346,95.003,0,0,18,46
2686,F,5,3,95.909,1222934.381,0.925,34,3604215.135,252.659,289303.715,1.101,34409.843,41,299020.093,0.902,1441.0,54.078,1.015,20.387,10.928,10.855,209.88,1424.719,10383.728,23607473.905,2273.507,0.133,257.689,5,464.272,10.928,10.855,1.273,189.209,0,3,18,46
2687,F,5,4,52.813,1004007.701,0.855,26,1997774.108,177.03,162152.017,1.029,44129.478,54,283356.938,0.917,1134.0,58.055,1.005,20.929,16.371,16.094,246.004,1151.837,10675.267,17293878.152,1619.995,0.392,111.624,2,228.017,16.371,16.094,1.022,99.837,0,0,18,46
2688,F,5,5,154.743,2691788.99,0.884,63,6574307.197,423.14,532922.876,1.091,54923.568,66,284179.875,0.656,2308.0,47.75,1.394,19.951,13.883,13.107,119.041,2387.24,11605.882,35936957.094,3096.443,0.143,297.979,6,521.988,13.883,13.107,0.805,168.572,0,4,18,46
2689,F,5,6,60.313,967786.498,0.89,30,1966443.784,194.142,173290.235,1.039,85903.886,108,279595.787,0.881,1000.0,62.861,1.049,23.282,33.296,34.527,276.953,1009.543,7554.95,24098112.242,3189.712,0.523,166.474,4,276.842,33.296,34.527,0.772,103.371,0,2,18,46
2690,F,5,7,140.166,1674290.035,0.957,48,5062095.329,253.715,286037.213,1.149,62939.806,77,249058.191,0.718,1722.0,48.924,1.217,20.795,7.279,6.509,136.681,1822.189,13681.36,24065506.054,1759.0,0.082,269.408,3,520.684,7.279,6.509,0.959,215.437,0,1,18,46
2691,F,5,1,2.958,42042.607,0.816,1,124342.876,287.621,284172.693,1.271,48638.13,60,313956.96,0.919,1221.5,60.292,0.987,22.172,23.482,24.13,265.968,1180.432,7632.831,20996644.686,2750.833,0.392,185.633,5,297.003,23.482,24.13,1.259,120.616,0,3,19,46
