,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1663,D,9,6,226.252,1632828.702,0.848,86,4655054.096,213.049,233034.427,0.989,72992.848,88,315358.519,0.945,1420.0,54.656,0.926,19.122,13.332,10.552,224.668,1403.666,9515.555,13728599.828,1442.754,0.26,135.323,3,264.227,13.332,10.552,1.202,105.403,0,1,13,27
1664,D,9,7,326.809,2637963.543,0.842,116,7822166.356,413.845,468467.105,1.12,78939.9,96,295249.858,0.808,1328.0,58.958,0.997,20.283,17.922,18.611,223.611,1320.37,16788.711,23494904.38,1399.447,0.395,97.543,2,210.967,17.922,18.611,1.195,92.156,0,0,13,27
1665,D,9,8,276.425,2070220.796,0.861,114,5407237.481,311.387,320787.409,1.011,65901.757,82,287058.305,0.759,1218.0,61.808,1.126,23.527,11.491,8.722,230.794,1243.785,10564.025,14442342.108,1367.125,0.232,127.954,2,271.914,11.491,8.722,1.732,122.189,0,0,13,27
1666,D,9,9,187.065,1104160.26,0.787,66,3487206.969,155.377,173471.913,0.972,57859.188,69,266486.577,0.764,2173.0,45.284,1.123,19.054,12.656,11.58,124.745,2136.251,10038.122,10465087.889,1042.534,0.348,141.342,7,194.084,12.656,11.58,1.049,62.888,0,5,13,27
1667,D,9,1,158.968,1529277.57,0.861,65,4089396.168,293.853,373623.833,1.06,34225.111,41,307975.538,0.86,1855.0,47.958,1.028,18.331,13.645,14.446,157.489,1955.534,13214.313,17849269.176,1350.753,0.343,126.867,4,222.594,13.645,14.446,1.135,98.339,0,2,14,27
1668,D,9,2,242.73,1900334.705,0.822,98,5113029.207,252.448,273864.594,1.034,85103.684,101,335333.985,0.887,1598.0,54.487,1.055,20.363,16.792,15.333,209.458,1600.964,9730.726,17578862.268,1806.531,0.346,121.973,2,256.107,16.792,15.333,1.231,112.438,0,0,14,27
1669,D,9,3,18.907,136135.588,0.874,7,351059.354,221.182,189530.639,1.272,60042.842,80,274395.157,0.842,1267.0,57.328,1.041,21.647,17.98,19.334,220.231,1245.94,7085.102,14920355.849,2105.877,0.253,162.259,2,323.473,17.98,19.334,1.13,144.227,0,0,14,27
1670,D,9,4,220.126,1707366.093,0.742,52,7334399.689,286.565,330015.475,1.097,43884.083,54,577443.848,0.855,2753.0,53.833,1.033,20.167,12.865,13.09,197.205,2928.142,21491.417,21611018.44,1005.565,0.305,96.719,2,203.57,12.865,13.09,1.016,91.637,0,0,14,27
1671,D,9,5,128.548,891905.374,0.81,32,3908040.076,306.528,389659.216,1.136,18748.778,23,294883.228,0.726,1783.0,51.229,1.167,21.016,10.486,11.118,151.574,1945.472,14396.026,18911739.737,1313.678,0.182,156.628,4,301.052,10.486,11.118,1.132,116.913,0,2,14,27
1672,D,9,6,231.217,1984453.545,0.791,84,5683291.926,222.555,239329.243,0.959,70893.481,83,511878.153,0.823,2161.0,59.181,1.016,21.684,15.504,16.952,229.315,2232.202,14084.884,16136008.195,1145.626,0.476,79.641,2,173.828,15.504,16.952,0.98,73.544,0,0,14,27
1673,D,9,1,12.675,81777.033,0.892,4,276604.337,95.064,75904.109,1.317,37239.796,56,261355.343,0.925,1217.0,54.337,0.936,18.873,20.129,17.2,217.274,1202.884,6620.445,14800577.732,2235.587,0.334,210.717,7,290.107,20.129,17.2,0.804,103.73,0,1,15,27
1674,D,9,2,140.272,1384129.074,0.863,53,3919424.721,271.672,272205.834,1.044,35893.773,48,315068.574,0.838,1374.0,57.239,0.976,20.358,16.344,16.796,218.436,1442.385,11616.49,19408846.223,1670.801,0.304,134.231,3,263.01,16.344,16.796,1.459,115.373,0,1,15,27
1675,D,9,3,233.329,1769996.427,0.73,61,7065733.296,275.263,294193.17,0.876,45813.732,59,459574.614,0.913,2165.0,53.4,1.001,19.698,13.597,13.908,207.239,2217.603,15951.42,15991329.35,1002.502,0.409,94.116,3,175.535,13.597,13.908,0.881,75.554,0,1,15,27
1676,D,9,4,260.37,2900541.117,0.817,85,8975673.618,651.822,826193.398,1.04,48164.627,62,510166.474,0.628,2640.5,62.188,1.162,22.3,13.205,11.954,193.297,2639.293,28233.482,39505286.336,1399.235,0.295,140.824,4,244.217,13.205,11.954,1.377,102.141,0,2,15,27
1677,D,9,5,281.072,2406462.445,0.768,95,7604676.148,324.168,360984.133,0.895,61890.982,77,312421.466,0.681,1356.5,64.274,1.174,22.258,24.062,22.802,223.928,1395.185,9800.544,21548682.172,2198.723,0.402,170.384,5,262.159,24.062,22.802,1.015,90.46,0,1,15,27
1678,D,9,6,155.06,1236506.826,0.722,44,4502232.498,280.967,323292.237,1.074,18443.602,24,319521.263,0.924,1543.0,52.192,0.952,18.758,11.127,11.529,200.268,1595.468,14686.389,15408795.674,1049.189,0.314,102.609,2,204.905,11.127,11.529,1.246,94.867,0,0,15,27
1679,D,9,7,221.499,2384086.985,0.874,113,4987539.755,275.791,293048.811,0.868,66121.593,80,291348.646,0.924,1464.0,52.185,1.023,19.178,19.696,18.455,200.162,1455.561,8706.291,14757994.163,1695.095,0.393,145.206,4,232.701,19.696,18.455,0.882,78.833,0,2,15,27
1680,D,9,8,376.664,3359662.18,0.75,117,11763188.438,626.26,757337.118,1.024,45845.269,61,548477.447,0.602,2240.0,70.854,1.458,28.107,14.201,10.254,240.512,2280.46,19148.505,32612260.85,1703.123,0.275,153.267,4,279.119,14.201,10.254,0.891,114.467,0,2,15,27
1681,D,9,9,326.069,2135358.492,0.747,72,10490635.368,529.295,659034.997,1.075,38259.931,51,364669.551,0.939,1999.0,48.596,0.961,17.518,12.302,10.98,176.396,2067.33,15845.97,27675549.664,1746.536,0.234,154.591,2,306.456,12.302,10.98,1.086,143.304,0,0,15,27
1682,D,9,1,291.741,2528822.46,0.835,121,6506183.437,177.875,148914.26,1.037,76108.966,106,273506.098,0.851,1201.0,57.546,1.079,21.225,17.569,20.026,224.351,1219.1,9604.554,19823256.071,2063.943,0.332,143.922,3,279.491,17.569,20.026,1.057,119.289,0,1,16,27
1683,D,9,2,126.435,1453095.475,0.864,57,3246302.411,179.354,156092.537,1.105,40770.868,58,293450.72,0.927,1206.0,57.501,1.006,20.752,11.58,13.406,243.786,1203.722,10483.248,13493675.636,1287.166,0.248,134.23,3,255.534,11.58,13.406,0.917,113.921,0,1,16,27
1684,D,9,3,249.49,1722670.15,0.782,69,6861682.487,399.797,474271.286,1.023,36711.202,46,289288.399,0.781,1618.0,52.37,1.056,19.765,13.591,10.412,170.481,1696.892,16618.202,18136006.271,1091.334,0.363,104.884,3,194.484,13.591,10.412,0.98,78.945,0,1,16,27
1685,D,9,4,91.05,923487.489,0.802,41,2053832.882,173.756,143049.027,1.133,72495.757,104,256195.907,0.936,1304.0,51.507,0.988,18.539,11.454,10.03,197.627,1296.359,9152.037,14825287.487,1619.889,0.198,185.75,6,320.627,11.454,10.03,0.99,137.431,0,0,16,27
1686,D,9,5,244.526,1938189.485,0.859,121,4050276.94,163.404,137033.382,1.043,77790.948,109,226207.781,0.779,1128.5,56.191,1.123,19.806,21.875,20.967,195.832,1155.113,5844.906,13326709.793,2280.055,0.432,164.438,5,257.39,21.875,20.967,0.83,95.79,0,3,16,27
1687,D,9,1,227.097,1432812.097,0.853,72,5038202.384,177.453,200643.401,1.028,77369.547,84,284969.856,0.856,1144.0,60.053,1.021,22.12,12.675,10.313,245.687,1159.888,9660.105,11640311.554,1204.988,0.334,101.665,2,213.065,12.675,10.313,1.125,89.972,0,0,17,27
1688,D,9,2,237.132,1877111.72,0.821,94,5088039.013,291.107,375109.788,1.119,67911.954,77,285197.059,0.762,1451.0,55.839,1.06,20.042,16.522,17.801,188.966,1509.251,11169.867,18424302.414,1649.465,0.357,129.559,3,240.962,16.522,17.801,0.974,100.297,0,1,17,27
1689,D,9,3,172.594,1138431.564,0.707,52,4058542.643,230.477,325279.813,0.81,53608.68,48,262204.476,0.674,1302.5,61.331,1.341,23.999,12.481,10.754,201.747,1299.671,11600.972,13042849.333,1124.289,0.315,111.532,3,211.88,12.481,10.754,0.904,85.959,0,1,17,27
1690,D,9,1,83.128,565124.795,0.786,29,1718980.871,134.885,126890.272,1.074,32306.304,42,261231.338,0.832,1387.0,53.037,1.028,20.674,21.655,21.166,186.22,1402.813,8119.018,9158140.796,1127.986,0.602,91.086,4,153.419,21.655,21.166,1.006,51.003,0,2,18,27
1691,D,9,2,147.666,875173.863,0.659,43,3553433.887,173.756,255777.732,0.9,25397.486,27,295780.209,0.839,1811.0,50.079,1.077,19.41,11.551,12.025,167.418,1766.715,8949.986,9469635.389,1058.061,0.32,99.111,2,203.851,11.551,12.025,1.001,92.603,0,0,18,27
1692,D,9,3,207.134,1628443.101,0.792,65,5592929.334,304.838,366139.45,1.113,24804.187,31,298080.439,0.894,1720.5,48.764,0.973,18.386,12.044,9.125,169.214,1761.561,8191.421,10834433.0,1322.656,0.279,118.771,2,244.138,12.044,9.125,0.991,111.525,0,0,18,27
1693,D,9,4,186.853,1255161.059,0.793,50,4797808.953,361.771,416557.871,1.115,40477.201,51,309239.994,0.796,1472.0,56.738,1.088,22.315,12.675,13.756,203.965,1516.143,14197.251,21034988.826,1481.624,0.27,147.047,4,262.446,12.675,13.756,1.02,118.418,0,0,18,27
1694,D,9,5,325.013,2669612.621,0.935,152,6469917.288,285.614,327873.474,1.094,111889.742,132,266345.988,0.791,1216.0,58.434,1.172,23.813,14.368,13.444,215.056,1238.498,8386.365,24263579.772,2893.218,0.178,256.173,5,451.736,14.368,13.444,1.228,203.813,0,3,18,27
