,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1207,C,4,4,64.96,1176902.801,0.949,39,1948874.914,990.883,3059731.218,1.175,62018.534,35,448082.442,0.919,2093.0,53.83,0.993,18.781,24.052,26.327,211.887,2114.724,13001.709,29244978.502,2249.318,0.475,134.535,4,243.821,24.052,26.327,0.888,97.908,0,0,9,17
1208,C,4,5,105.521,1536616.465,0.917,56,2906421.624,824.944,2775536.344,1.11,107882.575,57,436008.373,0.8,2049.0,57.519,1.132,21.458,38.146,41.366,210.514,2071.163,11245.162,21755526.381,1934.657,0.726,158.388,6,183.014,38.146,41.366,0.942,58.408,0,0,9,17
1209,C,4,6,17.745,403631.449,0.965,13,543106.758,616.225,1640312.726,1.122,53283.565,31,463412.239,0.822,2468.0,52.565,1.047,19.33,19.45,21.032,180.727,2564.155,10982.9,16072994.755,1463.456,0.548,106.874,5,183.255,19.45,21.032,1.321,78.176,0,1,9,17
1210,C,4,7,108.479,1468573.33,0.909,51,3367332.626,418.598,1476250.347,1.04,67511.413,31,370085.659,0.651,2172.0,57.0,1.524,23.15,24.401,27.022,168.263,2199.446,12169.344,12703670.012,1043.908,0.759,84.787,4,131.502,24.401,27.022,0.678,46.893,0,0,9,17
1211,C,4,8,60.102,1221149.526,0.886,35,2117034.444,685.622,2259893.026,1.279,28346.0,16,689343.912,0.81,3570.0,54.439,1.194,21.726,16.549,17.436,191.078,3607.648,14560.771,19778737.318,1358.358,0.474,105.023,3,189.862,16.549,17.436,1.058,82.424,0,1,9,17
1212,C,4,9,110.485,1605471.206,0.854,54,3347555.633,483.664,1678723.306,0.908,41864.625,19,354458.206,0.605,2136.0,57.711,1.489,21.726,19.062,20.918,160.447,2209.195,13400.217,18212197.895,1359.097,0.561,94.35,3,174.495,19.062,20.918,0.863,71.769,0,1,9,17
1213,C,4,10,3.591,52137.896,0.845,2,95146.42,781.637,2168538.494,1.279,55232.008,32,370699.878,0.833,1875.0,54.903,1.044,19.33,37.173,39.954,199.74,1855.913,10150.815,21997171.804,2167.035,0.689,120.668,4,198.849,37.173,39.954,1.035,70.028,0,2,9,17
1214,C,4,11,108.901,1484334.08,0.893,60,2709389.385,499.297,1470508.063,0.954,74014.715,38,436587.206,0.913,2409.0,49.638,0.99,17.435,17.516,18.682,179.037,2438.53,9059.794,12150458.487,1341.141,0.507,95.94,3,182.309,17.516,18.682,1.027,71.887,0,1,9,17
1215,C,4,12,1.584,26115.467,0.95,1,41377.313,504.789,1194380.948,1.238,50080.99,30,435760.15,0.823,2123.0,55.836,1.107,21.403,17.335,18.799,204.282,2133.132,11402.304,17610538.519,1544.472,0.492,96.506,2,198.716,17.335,18.799,1.215,90.193,0,0,9,17
1216,C,4,13,8.556,144323.213,0.932,5,248561.218,693.439,1742607.32,1.314,74576.039,45,388156.889,0.734,1765.0,61.199,1.073,21.334,18.386,19.035,218.753,1774.41,12060.076,21305385.277,1766.605,0.401,171.913,7,235.386,18.386,19.035,0.643,93.972,0,1,9,17
1217,C,4,1,44.574,788174.353,0.979,30,1166877.264,714.881,2072083.889,0.861,52373.332,25,217800.221,0.771,2193.0,40.413,1.141,14.777,15.491,13.476,100.24,2172.796,9443.951,12348452.139,1307.551,0.408,133.767,5,200.717,15.491,13.476,0.912,82.506,0,1,10,17
1218,C,4,2,7.077,154326.1,0.836,5,215867.572,643.794,1829264.215,1.278,46764.253,28,438998.767,0.864,2374.0,52.218,1.044,19.709,24.653,27.452,187.487,2341.487,14221.521,18605885.603,1308.291,0.662,86.358,3,157.541,24.653,27.452,0.88,59.434,0,1,10,17
1219,C,4,3,13.415,331235.264,0.984,9,486705.014,619.077,2157773.983,1.294,28003.943,16,447195.495,0.781,2305.0,56.523,1.204,22.295,14.64,15.562,198.578,2251.989,14909.859,19248152.486,1290.968,0.432,94.118,2,193.877,14.64,15.562,1.452,88.612,0,0,10,17
1220,C,4,4,116.4,1477873.002,0.85,53,3354911.151,616.014,2141326.762,1.042,62568.668,31,399995.306,0.781,1898.0,57.465,1.119,22.032,20.061,21.174,205.338,1947.984,15086.689,22695415.706,1504.334,0.5,137.987,6,194.507,20.061,21.174,1.24,75.095,0,2,10,17
1221,C,4,5,43.835,557041.022,0.922,20,1259168.175,684.038,2150265.729,1.119,75170.827,38,432789.825,0.814,1977.0,58.136,1.069,21.585,36.77,12.063,218.964,1976.535,9093.913,14629312.359,1608.693,0.426,135.027,4,217.779,36.77,12.063,0.903,65.704,0,2,10,17
