,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1357,B,5,24,346.455,1043929.25,0.653,80,5129791.829,560.138,1268231.358,0.979,124038.235,87,407872.619,0.78,3625.0,42.137,1.242,17.046,13.421,11.767,110.169,3702.261,7758.231,10338502.138,1332.585,0.276,182.579,8,246.263,13.421,11.767,1.057,73.628,1,4,7,3
1358,B,5,25,135.941,408812.436,0.831,46,1248571.399,418.809,688069.739,1.107,41097.664,33,467421.508,0.789,2661.0,53.028,1.229,20.698,12.35,15.6,176.502,2648.25,5185.385,6476176.825,1248.929,0.292,122.827,3,231.755,12.35,15.6,0.916,107.343,0,1,7,3
1359,B,5,26,265.862,485035.681,0.653,52,2679532.869,389.34,846676.188,0.806,32782.092,21,479738.307,0.935,2879.5,47.359,1.01,16.812,35.115,37.759,166.89,2874.578,4642.291,5835157.181,1256.956,0.663,136.322,6,154.371,35.115,37.759,0.967,48.327,0,2,7,3
1360,B,5,27,123.477,325969.978,0.862,41,1056733.981,234.914,387442.853,1.095,73205.621,57,405038.764,0.903,2705.0,45.938,1.022,17.608,18.179,18.625,151.574,2672.215,4991.419,5171037.954,1035.986,0.647,90.129,4,141.811,18.179,18.625,1.149,56.736,0,2,7,3
1361,B,5,28,78.481,168284.763,0.808,19,712774.529,198.155,293234.714,1.259,63521.515,53,400109.805,0.793,2590.0,49.605,1.234,19.198,16.952,16.694,155.271,2576.847,4527.533,4630679.811,1022.782,0.511,113.264,5,158.538,16.952,16.694,0.632,61.412,0,3,7,3
1362,B,5,29,222.344,630479.165,0.686,65,2243664.874,322.478,671421.404,0.909,26326.771,17,467484.567,0.886,2949.0,47.092,1.011,16.827,24.056,25.072,156.327,2990.421,4901.94,5797010.457,1182.595,0.641,78.278,3,152.274,24.056,25.072,0.856,61.355,0,1,7,3
1363,B,5,1,62.848,300018.055,0.841,25,737268.383,490.213,859733.641,1.186,76771.497,61,414992.802,0.736,2926.0,49.243,1.304,19.515,13.322,12.862,142.068,2921.091,6613.225,11921154.157,1802.623,0.255,162.296,4,298.181,13.322,12.862,1.379,121.234,0,0,8,3
1364,B,5,2,112.598,415826.64,0.83,38,1270552.503,402.649,700592.721,0.977,36989.56,27,504184.312,0.832,3109.0,49.587,1.124,18.835,27.712,28.307,162.771,3097.515,6059.066,6765423.185,1116.579,0.767,103.402,5,135.235,27.712,28.307,0.49,46.732,0,1,8,3
1365,B,5,3,88.304,310779.231,0.857,29,1031852.055,430.111,793833.743,1.23,33297.041,26,472008.87,0.842,3128.5,47.689,1.115,18.644,21.823,21.477,152.314,3098.929,6164.082,7344956.644,1191.573,0.679,66.386,2,148.462,21.823,21.477,0.983,62.246,0,0,8,3
1366,B,5,4,85.558,268295.92,0.834,28,887487.449,308.958,538724.416,1.086,53482.336,41,259135.495,0.843,2767.0,37.339,1.121,14.171,17.546,13.153,93.585,2768.981,5943.852,5954327.735,1001.763,0.52,74.909,3,155.65,17.546,13.153,1.391,59.564,0,1,8,3
1367,B,5,5,128.548,382931.681,0.782,33,1550338.101,360.504,621095.513,0.993,26032.116,20,465099.413,0.844,2818.0,49.606,1.093,19.441,13.159,12.145,165.2,2815.372,6395.697,6804871.651,1063.977,0.405,87.052,2,181.645,13.159,12.145,1.009,80.39,0,0,8,3
1368,B,5,6,198.261,854909.449,0.86,77,2306364.815,592.882,1013993.345,1.126,145850.79,113,526511.026,0.881,3136.0,49.046,1.038,18.109,20.061,22.645,168.686,3121.255,5966.21,16891624.445,2831.215,0.285,226.77,6,353.334,20.061,22.645,1.097,121.887,0,2,8,3
1369,B,5,7,64.432,282541.501,0.918,26,740168.361,536.161,935228.975,1.116,43828.478,34,443702.847,0.674,2658.0,55.716,1.39,22.523,15.194,13.792,166.573,2663.712,6189.206,8725530.431,1409.798,0.346,106.593,2,226.271,15.194,13.792,1.774,101.945,0,0,8,3
1370,B,5,8,96.543,338815.431,0.852,33,1048567.567,420.077,796592.709,1.112,22481.938,17,509807.449,0.854,3065.5,49.511,1.032,17.825,16.186,17.814,166.679,3058.623,5548.864,5606705.153,1010.424,0.594,67.933,2,146.266,16.186,17.814,1.586,64.014,0,0,8,3
1371,B,5,9,241.674,837459.162,0.752,63,3384257.279,458.419,893455.034,1.044,37691.711,27,631680.881,0.913,3312.0,51.207,1.037,18.281,20.363,22.469,190.445,3316.872,7859.3,8753942.926,1113.832,0.638,68.939,4,148.095,20.363,22.469,1.115,60.284,0,0,8,3
1372,B,5,10,271.672,864111.859,0.831,61,4502383.649,94.43,143381.434,0.986,109276.062,79,529770.979,0.846,3501.0,47.204,1.09,18.192,19.304,20.702,150.095,3529.562,7182.371,8316314.347,1157.879,0.513,138.577,7,168.38,19.304,20.702,1.268,63.255,0,3,8,3
1373,B,5,11,307.056,909891.174,0.756,74,4361360.646,593.727,1385199.597,1.007,36457.25,25,225889.739,0.89,3080.0,32.057,1.047,11.411,30.159,28.306,72.777,3103.874,6887.558,10148753.169,1473.491,0.705,127.77,6,162.052,30.159,28.306,1.062,53.414,0,2,8,3
1374,B,5,12,322.478,1171226.046,0.709,70,5878497.67,413.739,1019559.972,1.048,75909.483,52,561703.902,0.883,3438.0,48.246,1.033,17.616,22.299,25.608,163.51,3435.289,8406.889,9705741.331,1154.499,0.633,93.964,4,151.439,22.299,25.608,0.699,52.662,0,2,8,3
1375,B,5,13,456.307,1669015.403,0.736,130,6576217.665,590.241,1196035.06,0.816,144321.504,91,461551.838,0.799,3808.0,43.552,1.173,18.111,15.688,15.884,120.626,3826.319,7568.54,14816003.122,1957.577,0.183,236.448,9,366.613,15.688,15.884,0.888,111.444,0,7,8,3
1376,B,5,14,490.213,1412110.019,0.745,125,6224013.952,785.756,1885129.165,0.899,73828.612,45,233044.673,0.656,3001.0,38.354,1.327,14.646,16.344,10.41,76.791,3034.81,7197.693,15467646.688,2148.973,0.27,167.43,3,316.244,16.344,10.41,1.03,134.264,0,1,8,3
1377,B,5,15,216.957,545732.361,0.791,47,2934303.768,382.051,1000532.294,0.857,23400.424,13,505746.741,0.783,3174.5,49.805,1.189,19.131,13.82,15.188,154.637,3270.535,7361.968,7616006.184,1034.507,0.399,93.847,3,180.514,13.82,15.188,1.177,78.419,0,1,8,3
1378,B,5,16,310.648,1130185.859,0.776,90,4323030.871,401.592,940788.524,0.977,99018.049,61,508121.966,0.722,2990.5,54.191,1.196,19.324,24.197,25.256,168.791,3010.357,6659.273,8925395.469,1340.296,0.526,124.728,6,178.984,24.197,25.256,1.153,63.555,1,0,8,3
1379,B,5,17,338.005,1147641.785,0.763,124,3267552.579,346.561,600475.619,0.943,157183.622,112,395054.411,0.517,2794.0,58.295,1.469,19.145,18.243,21.293,139.744,2826.987,4919.789,7736185.471,1572.463,0.431,154.192,6,214.074,18.243,21.293,0.844,77.211,0,2,8,3
1380,B,5,18,415.957,1287985.435,0.733,121,4885392.087,645.378,1312514.881,1.044,80558.793,56,476358.045,0.641,2980.0,55.486,1.454,21.478,20.855,19.85,157.067,3032.839,5527.032,8743011.525,1581.864,0.552,102.515,3,189.838,20.855,19.85,0.933,74.044,0,1,8,3
1381,B,5,19,344.554,936754.679,0.762,108,3186859.783,255.511,428270.803,0.964,94219.18,70,496305.836,0.74,2695.0,55.819,1.17,20.077,15.565,11.05,183.473,2705.056,4251.549,7493291.542,1762.485,0.305,156.492,4,269.44,15.565,11.05,0.813,100.163,0,2,8,3
