,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
0,B,3,1,23.343,366555.274,0.949,14,595044.089,644.956,1184004.826,1.168,86285.437,63,393229.817,0.785,1902.0,57.72,1.089,21.311,19.581,22.988,208.19,1888.803,11287.199,21448187.56,1900.222,0.468,106.88,2,225.825,19.581,22.988,1.027,99.261,0,0,1,1
1,B,3,2,163.299,2187133.272,0.895,87,4063922.205,990.144,2125092.907,1.115,116325.261,79,400374.188,0.505,1956.0,70.767,1.261,20.991,19.28,13.107,201.219,1989.747,12515.25,29147522.874,2328.961,0.363,151.978,3,283.984,19.28,13.107,0.931,115.807,0,1,1,1
2,B,3,3,136.786,1925224.5,0.927,75,3522375.446,622.352,1533239.058,0.92,72399.002,45,445007.546,0.852,2085.0,55.784,1.092,21.016,25.009,27.057,211.042,2108.622,14155.545,21859851.118,1544.261,0.703,69.253,2,166.118,25.009,27.057,0.899,66.552,0,0,1,1
3,B,3,4,62.214,904025.091,0.917,35,1636089.353,549.364,1231388.7,0.905,39200.67,26,387029.854,0.8,2213.0,52.531,1.199,20.393,18.818,18.499,175.763,2202.003,12164.569,16048424.533,1319.276,0.503,126.513,5,181.576,18.818,18.499,0.738,72.184,0,1,1,1
4,B,3,5,34.962,500572.736,0.917,19,917580.674,691.854,1416531.717,1.171,57529.668,42,382200.289,0.812,1986.0,54.779,1.171,21.606,22.105,22.6,193.825,1971.886,12616.251,23123474.939,1832.832,0.543,143.375,5,206.044,22.105,22.6,1.081,82.216,0,1,1,1
5,B,3,6,132.561,2099163.495,0.894,68,4233446.218,445.11,1488480.849,1.093,24481.625,13,421334.199,0.826,2547.5,49.17,1.079,18.437,18.272,19.813,158.862,2652.196,17287.739,17515421.463,1013.17,0.648,61.71,2,140.161,18.272,19.813,1.465,58.539,0,0,1,1
6,B,3,7,135.308,2132741.067,0.906,80,3617471.166,918.106,2230031.228,1.131,55672.93,36,434805.814,0.779,2315.0,54.542,1.15,20.001,14.998,14.761,184.424,2357.642,14700.065,26136896.399,1778.012,0.341,127.389,2,255.949,14.998,14.761,1.031,118.848,0,0,1,1
7,B,3,8,53.764,781776.823,0.853,24,1784418.336,711.923,2380925.776,1.257,20569.607,14,753069.275,0.824,3202.5,59.153,1.157,24.185,12.648,13.157,229.421,3282.478,21290.578,24134669.18,1133.585,0.348,94.981,2,202.424,12.648,13.157,1.146,89.803,0,0,1,1
8,B,3,1,2.113,28799.55,0.972,1,60839.962,704.635,2036118.459,1.442,34457.018,21,610309.665,0.874,2775.0,57.167,0.983,20.508,26.91,30.087,227.414,2683.694,13346.022,16391930.424,1228.226,0.856,89.534,4,134.288,26.91,30.087,0.603,48.037,0,0,2,1
9,B,3,2,13.309,205800.946,0.886,7,369430.035,823.887,2168866.887,1.294,53676.535,33,343274.78,0.879,1796.0,52.447,1.027,18.955,30.169,30.474,192.452,1783.694,14124.76,23414665.673,1657.704,0.748,108.409,4,166.878,30.169,30.474,0.949,55.597,0,2,2,1
10,B,3,3,129.709,1572186.147,0.858,63,3375944.573,405.184,1346474.885,0.917,47265.799,22,405950.215,0.837,2439.5,49.852,1.093,18.431,20.178,23.115,165.622,2451.057,11364.692,12539520.807,1103.375,0.637,89.038,4,147.549,20.178,23.115,0.929,52.849,0,2,2,1
11,B,3,4,7.288,139554.619,0.971,6,163292.89,1137.07,3328140.727,1.185,100836.984,60,461835.023,0.836,1990.0,58.708,1.014,19.813,12.191,10.593,229.21,2014.902,13635.764,32071140.823,2351.987,0.181,202.746,2,403.738,12.191,10.593,0.994,192.441,0,0,2,1
12,B,3,5,13.943,55049.359,0.838,2,380364.394,955.287,2192668.042,1.253,106215.572,64,438067.668,0.836,1940.0,58.343,1.075,21.514,16.711,14.61,226.358,1935.289,11375.253,28125394.697,2472.507,0.285,173.197,3,329.904,16.711,14.61,1.164,148.813,0,1,2,1
13,B,3,6,21.02,278565.879,0.837,12,481879.358,481.974,1283903.703,1.043,56800.031,32,364894.43,0.859,2020.5,50.678,0.999,18.109,22.645,20.898,175.551,2078.562,8986.042,13769535.517,1532.325,0.595,116.853,5,179.909,22.645,20.898,0.908,68.298,0,1,2,1
14,B,3,1,50.278,678271.082,0.919,31,1098401.028,838.041,2199950.573,1.143,130049.385,70,473625.907,0.86,2037.0,58.692,1.042,21.684,28.275,20.419,235.759,2008.945,7944.767,16718115.351,2104.293,0.561,134.759,4,217.057,28.275,20.419,0.733,81.471,0,2,3,1
