,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
996,C,7,6,1.268,37153.333,1.033,1,47092.556,522.112,369828.564,1.241,43356.463,89,282420.77,0.849,1269.0,57.653,1.046,22.338,28.933,26.029,224.456,1258.243,9174.183,19043528.231,2075.774,0.434,176.861,6,245.129,28.933,26.029,0.916,77.774,0,4,6,14
997,C,7,1,136.681,2491471.698,0.858,57,6020785.552,429.795,392629.119,0.982,23460.248,36,301188.713,0.834,1509.0,54.307,1.089,20.327,19.651,20.645,195.726,1538.828,16626.773,20677842.846,1243.647,0.341,141.036,5,214.005,19.651,20.645,0.74,90.952,0,1,7,14
998,C,7,2,39.293,1078406.553,0.925,25,1677137.006,402.437,372847.266,1.051,42413.836,66,312388.616,0.964,1428.0,53.436,0.96,18.159,19.306,20.977,218.964,1426.667,11084.335,19264350.745,1737.98,0.424,155.632,6,226.918,19.306,20.977,1.157,80.942,0,4,7,14
999,C,7,3,19.33,425669.329,0.835,10,817416.04,679.496,544665.595,1.273,87797.271,149,528624.508,0.935,2023.0,57.872,0.921,20.089,20.401,22.772,249.173,2121.515,11487.845,31114562.709,2708.477,0.326,171.136,3,323.036,20.401,22.772,0.925,140.013,0,1,7,14
1000,C,7,4,157.278,2251500.703,0.833,49,7185391.422,541.125,565342.316,1.01,14045.374,20,319393.877,0.822,1768.0,51.436,1.094,19.992,12.402,9.957,173.122,1844.907,19931.705,21051074.276,1056.16,0.325,115.696,5,201.948,12.402,9.957,1.105,82.27,0,1,7,14
1001,C,7,5,3.591,77424.326,0.97,2,141036.418,275.791,212872.636,1.134,44325.897,72,300191.809,0.919,1514.0,52.058,0.991,19.651,17.952,20.478,198.261,1514.124,11524.906,19282609.568,1673.125,0.465,102.278,2,212.526,17.952,20.478,0.996,94.758,0,0,7,14
1002,C,7,6,106.577,2391996.956,0.903,61,4297807.876,496.867,444910.687,1.047,55226.281,86,304872.546,0.731,1623.0,56.388,1.131,20.75,17.6,16.465,185.058,1647.445,15292.763,24507670.344,1602.567,0.427,142.196,5,217.292,17.6,16.465,1.149,73.75,0,3,7,14
1003,C,7,7,35.807,688941.479,0.89,19,1323592.681,345.61,294526.527,1.055,27595.483,44,279637.826,0.875,1879.0,45.909,1.029,16.585,10.219,8.86,146.821,1904.618,14210.594,16401607.721,1154.182,0.227,129.703,3,252.571,10.219,8.86,1.13,115.018,0,1,7,14
1004,C,7,1,176.925,2355047.346,0.879,71,5904101.449,465.179,423935.888,1.067,54312.697,85,283501.858,0.894,1284.0,55.447,0.966,20.387,13.292,10.62,218.753,1295.993,8025.5,16030122.509,1997.399,0.222,202.3,5,336.41,13.292,10.62,0.923,141.949,0,1,8,14
1005,C,7,2,7.499,168123.743,0.944,5,250942.992,486.622,423774.385,1.073,49087.058,77,334603.155,0.937,1317.0,59.264,0.969,20.778,20.293,18.437,261.743,1278.367,7116.107,17527728.016,2463.106,0.399,178.127,5,278.524,20.293,18.437,0.82,113.686,0,1,8,14
1006,C,7,3,12.147,385706.952,0.929,9,510107.745,557.075,525527.431,1.203,21756.344,36,338553.272,0.923,1415.5,58.159,0.961,21.174,20.271,20.271,248.434,1362.751,11627.653,18567765.286,1596.863,0.547,104.131,3,191.454,20.271,20.271,1.002,66.552,0,1,8,14
1007,C,7,4,19.858,413194.854,0.906,12,690135.266,516.62,416156.49,1.155,71367.313,119,237249.244,0.726,1418.0,51.772,1.056,18.109,25.846,24.27,154.849,1532.137,12248.949,27220566.109,2222.278,0.507,157.648,5,234.692,25.846,24.27,0.782,85.259,0,3,8,14
1008,C,7,5,25.667,485882.63,0.874,12,1067678.796,534.259,531108.317,1.139,18574.294,29,313623.919,0.893,1329.0,57.339,0.963,21.478,11.749,8.282,233.646,1342.304,20251.626,22616810.409,1116.79,0.338,129.053,5,203.815,11.749,8.282,1.313,66.505,0,1,8,14
1009,C,7,6,2.746,55493.013,0.908,2,70593.098,394.41,308695.594,1.287,31603.349,54,266996.648,0.886,1415.0,50.739,0.916,18.865,16.415,15.786,181.466,1471.328,9319.144,14435483.351,1549.014,0.418,145.059,5,215.743,16.415,15.786,0.968,85.831,0,1,8,14
1010,C,7,1,36.652,387733.728,0.915,12,1198221.953,651.082,485869.613,1.177,66408.669,119,315622.057,0.93,1168.0,60.515,1.004,21.732,13.406,11.176,271.038,1164.495,8874.686,32112608.235,3618.45,0.271,263.093,8,409.333,13.406,11.176,0.934,99.568,0,6,9,14
1011,C,7,2,4.225,143647.033,0.949,4,148413.379,606.191,489358.142,1.246,80305.269,150,308955.964,0.905,1189.0,60.077,1.015,22.343,18.431,18.561,260.053,1188.052,10560.112,35969225.276,3406.14,0.23,256.261,5,431.333,18.431,18.561,0.885,152.258,0,3,9,14
1012,C,7,3,150.307,2399257.036,0.886,63,5961119.207,396.839,342113.733,0.968,31971.415,52,274576.729,0.792,1499.0,53.09,1.113,19.679,19.458,16.101,177.558,1546.403,12270.862,18761471.45,1528.945,0.444,104.518,3,208.006,19.458,16.101,0.936,84.917,0,1,9,14
1013,C,7,4,20.175,169137.798,0.788,5,723145.475,474.58,391101.547,1.393,22861.397,42,482688.457,0.838,2747.0,51.323,1.035,19.256,10.578,10.449,175.657,2747.903,11906.574,13044353.138,1095.559,0.263,128.833,4,228.983,10.578,10.449,1.076,103.743,0,2,9,14
1014,C,7,5,30.42,437542.65,0.944,14,952941.391,782.587,559136.965,1.135,110629.495,198,614346.396,0.727,2383.0,66.309,0.994,20.75,21.9,15.246,254.454,2414.367,11984.549,40636238.837,3390.719,0.252,338.0,11,411.347,21.9,15.246,0.858,115.736,0,3,9,14
1015,C,7,6,57.566,803537.1,0.839,17,2785909.191,372.228,485823.877,1.216,14266.367,25,280632.723,0.763,1942.5,48.244,1.171,20.45,18.539,21.781,141.328,1985.679,21147.387,22098253.699,1044.964,0.635,74.745,3,143.75,18.539,21.781,0.995,57.62,0,1,9,14
1016,C,7,1,38.765,826693.896,0.957,18,1740470.072,429.161,424864.874,1.139,44256.11,69,300231.842,0.892,1680.0,49.215,0.947,17.968,24.653,26.756,171.96,1745.939,17557.886,24582451.959,1400.08,0.705,120.347,5,157.936,24.653,26.756,0.786,53.875,0,1,10,14
1017,C,7,2,41.406,834672.886,0.854,20,1700382.248,632.281,748870.407,1.238,56019.472,89,546878.049,0.957,3476.0,46.617,0.864,16.375,24.078,26.506,165.517,3304.063,30105.711,40414154.613,1342.408,0.762,82.43,3,148.773,24.078,26.506,0.729,55.474,0,1,10,14
1018,C,7,3,1.584,39950.6,1.032,1,63297.681,337.583,237511.832,1.278,106066.052,176,494843.436,0.746,2125.0,63.145,1.212,25.635,14.378,12.873,236.815,2089.58,10858.122,24206605.531,2229.355,0.176,247.073,6,398.644,14.378,12.873,1.248,164.32,0,2,10,14
1019,C,7,4,2.007,23858.368,0.992,1,47881.481,204.071,156112.289,1.154,22904.356,37,472207.659,0.896,2411.0,53.177,0.993,20.778,11.749,10.855,201.536,2343.049,12732.266,14375270.706,1129.043,0.328,111.131,3,207.893,11.749,10.855,1.499,95.026,0,1,10,14
1020,C,7,5,7.922,140165.147,0.992,5,222786.852,143.758,113553.437,1.027,26546.049,39,268909.546,0.806,1963.0,46.327,1.131,18.949,15.348,17.228,137.737,1952.34,11575.054,12141972.236,1048.978,0.472,96.38,4,167.036,15.348,17.228,0.85,68.997,0,0,10,14
1021,C,7,1,222.133,3046307.257,0.874,104,6663836.395,372.334,232195.435,1.001,74026.663,144,290276.642,0.933,1062.0,61.005,0.959,21.232,36.266,44.184,276.319,1050.512,10255.541,21248101.128,2071.865,0.585,147.634,5,210.952,36.266,44.184,1.213,70.475,1,1,11,14
1022,C,7,2,4.225,78487.4,0.942,2,165807.12,576.193,390508.876,1.339,59223.948,130,310934.878,0.897,1328.0,57.685,0.955,22.077,23.9,26.199,237.449,1309.483,9327.546,18919501.812,2028.347,0.495,182.128,6,226.898,23.9,26.199,1.077,75.872,0,2,11,14
