,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1875,F,7,3,98.655,1164564.011,0.846,49,2431636.254,200.374,446436.78,1.002,157845.907,94,676791.46,0.901,2486.0,59.704,0.967,22.245,14.05,11.395,255.511,2648.779,4286.292,6417680.717,1497.257,0.226,172.637,8,288.656,14.05,11.395,0.77,105.349,0,4,9,44
1876,F,7,4,64.327,983712.162,0.841,31,2105937.631,367.581,865927.161,0.902,38939.909,24,275920.193,0.871,1458.0,52.265,1.117,20.812,14.905,15.653,189.388,1456.901,13313.063,17258456.488,1296.355,0.401,92.808,2,201.643,14.905,15.653,1.33,89.299,0,0,9,44
1877,F,7,5,161.503,2232198.027,0.894,83,4355267.048,302.726,559490.286,0.94,193299.42,122,508725.41,0.837,1698.5,66.474,1.019,23.559,27.882,28.871,294.276,1728.738,8325.194,17998776.952,2161.965,0.452,173.791,6,245.174,27.882,28.871,1.029,96.661,0,2,9,44
1878,F,7,1,88.198,1731663.325,0.928,48,3193396.168,501.304,1102479.27,0.936,45372.117,29,610284.526,0.914,2425.0,59.16,0.95,22.378,20.536,22.09,254.56,2397.409,11163.333,21417984.167,1918.601,0.455,125.881,4,230.265,20.536,22.09,1.012,98.946,0,0,10,44
1879,F,7,2,191.607,3017562.168,0.869,83,7100789.809,535.632,1245734.058,1.004,109344.502,71,325978.955,0.859,1658.0,52.934,0.996,20.225,20.156,20.732,191.607,1701.293,11318.773,26595307.008,2349.663,0.255,194.59,5,340.469,20.156,20.732,1.026,140.171,0,3,10,44
1880,F,7,1,23.872,397665.644,0.933,11,888419.814,247.694,336382.118,1.136,49860.286,46,303406.132,0.837,1471.0,55.301,1.011,21.115,22.8,13.469,203.754,1489.083,11886.292,20015314.672,1683.899,0.467,128.382,4,212.807,22.8,13.469,0.99,79.629,0,2,11,44
1881,F,7,2,17.64,510350.026,0.975,14,656224.908,203.437,256265.41,1.131,51625.76,49,468761.381,0.95,2229.0,53.605,0.896,19.366,12.983,10.851,217.274,2157.468,14668.638,20501636.683,1397.651,0.321,115.358,2,233.887,12.983,10.851,1.095,104.458,0,0,11,44
1882,F,7,3,190.022,3141908.474,0.885,69,8474577.721,722.697,1030378.669,1.119,96604.888,89,587142.692,0.683,2900.0,60.128,1.254,25.43,14.0,13.421,196.36,2990.137,20705.385,44593726.625,2153.726,0.234,167.174,2,340.369,14.0,13.421,1.05,151.676,0,0,11,44
1883,F,7,4,114.182,1688310.54,0.913,50,3979976.956,330.083,583156.767,1.023,61230.55,51,315039.949,0.811,1366.0,58.417,1.099,22.6,15.692,16.344,220.231,1430.495,10896.071,21023759.875,1929.481,0.309,181.595,5,280.054,15.692,16.344,1.096,110.793,0,3,11,44
1884,F,7,5,132.456,1364383.947,0.821,45,4284144.549,158.651,251304.551,0.963,90966.286,74,468502.913,0.431,1869.0,84.363,1.097,21.438,25.115,22.315,244.314,1917.624,12096.454,16814625.2,1390.046,0.55,106.301,4,178.261,25.115,22.315,0.86,60.175,0,2,11,44
