,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
3463,D,6,5,247.483,461571.143,0.695,53,2539141.301,342.019,329627.086,0.777,19686.451,28,453376.024,0.478,2687.5,66.275,1.642,22.972,20.518,24.373,167.101,2713.181,6377.504,7967069.129,1249.246,0.604,109.873,5,161.261,20.518,24.373,0.68,65.416,0,1,13,24
3464,D,6,6,235.653,631512.706,0.775,71,2218857.309,390.818,315541.359,0.953,15610.51,24,518490.06,0.898,3026.0,48.789,1.035,17.428,22.194,23.437,170.164,3046.994,5484.803,5595275.089,1020.142,0.701,83.751,4,135.184,22.194,23.437,0.684,52.886,0,0,13,24
3465,D,6,7,273.045,784359.074,0.769,88,2635689.598,592.671,624860.044,1.042,14792.714,20,360911.885,0.474,2858.0,57.702,1.649,17.67,19.825,18.682,125.696,2871.316,6025.132,12224878.753,2028.981,0.414,148.838,4,248.112,19.825,18.682,0.728,94.689,0,2,13,24
3466,D,6,8,416.803,1483316.191,0.814,180,3524768.522,646.646,482311.053,0.993,82244.737,137,294060.186,0.751,3158.5,39.361,1.225,14.226,18.94,18.688,92.529,3178.037,5723.195,10700031.622,1869.591,0.419,156.131,5,236.743,18.94,18.688,1.115,94.773,0,3,13,24
3467,D,6,9,332.301,979284.697,0.8,109,3370506.705,643.688,580258.057,1.112,32526.556,52,283929.857,0.715,2903.0,41.338,1.158,14.119,21.755,23.871,97.176,2921.797,6806.447,11873323.06,1744.423,0.34,142.511,4,253.935,21.755,23.871,0.757,92.059,0,2,13,24
3468,D,6,10,262.376,832180.89,0.766,90,2588031.517,614.747,553003.018,1.026,12083.807,17,449559.841,0.396,2798.0,70.736,1.402,19.779,13.848,14.316,157.806,2848.811,6461.188,8089355.35,1251.992,0.306,139.999,5,226.917,13.848,14.316,0.888,81.83,0,3,13,24
3469,D,6,11,283.924,677708.104,0.82,87,2390786.651,519.894,475232.699,1.094,20400.588,32,477963.674,0.904,3072.5,46.035,1.007,16.358,10.219,7.876,152.525,3133.679,4791.001,6756873.347,1410.326,0.177,176.352,5,316.146,10.219,7.876,1.363,122.753,0,3,13,24
3470,D,6,12,266.707,777204.795,0.779,81,2849027.624,693.439,727192.03,1.305,23462.277,41,685600.189,0.708,4024.0,53.999,1.104,18.883,20.225,22.122,164.355,4171.46,8660.566,11389085.483,1315.051,0.577,73.112,2,169.184,20.225,22.122,1.51,74.07,0,0,13,24
3471,D,6,13,196.36,656271.347,0.806,62,2126618.789,399.163,498867.175,0.836,15106.574,16,477160.807,0.809,3323.0,46.283,1.104,18.272,18.78,20.58,137.843,3461.633,7180.519,8364227.622,1164.85,0.629,66.081,2,152.508,18.78,20.58,1.09,63.591,0,0,13,24
3472,D,6,14,186.959,521157.59,0.791,67,1502296.067,507.853,512549.409,0.904,17166.952,21,588408.944,0.86,2669.0,56.672,1.024,19.409,13.322,13.396,219.915,2675.625,5383.656,9706979.064,1803.046,0.148,222.835,9,390.705,13.322,13.396,0.729,122.026,0,5,13,24
