,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
163,B,4,4,249.807,2447052.663,0.834,99,6443256.822,425.675,287660.905,0.922,19753.571,39,529984.133,0.891,2774.0,51.404,0.97,19.849,21.602,21.602,187.382,2828.369,13060.717,16247065.254,1243.964,0.633,113.171,5,157.162,21.602,21.602,1.32,57.777,0,3,6,2
164,B,4,5,50.384,457135.869,0.91,23,1093751.134,339.273,178480.092,1.282,35526.628,86,292841.466,0.872,1501.5,53.947,1.045,20.819,13.208,12.044,201.958,1450.012,9132.258,11113262.889,1216.924,0.319,133.236,4,218.884,13.208,12.044,0.948,83.538,0,0,6,2
165,B,4,6,193.825,1472311.988,0.829,74,4011666.199,282.234,150529.396,1.122,37430.508,86,409384.875,0.898,2199.0,51.741,0.979,19.198,11.991,9.449,191.29,2140.13,10262.065,11612322.939,1131.578,0.32,136.425,6,210.64,11.991,9.449,0.849,86.542,0,2,6,2
166,B,4,7,151.152,1259666.6,0.827,59,3393289.303,383.002,223065.39,1.129,25599.415,57,575786.144,0.897,2572.0,55.773,0.995,21.397,14.711,13.645,222.133,2592.082,11012.023,12872718.283,1168.969,0.375,107.213,3,197.931,14.711,13.645,1.179,87.786,0,1,6,2
167,B,4,8,154.215,887707.207,0.841,48,3346444.546,241.885,144562.973,1.005,28934.599,64,390285.265,0.81,2051.0,54.379,1.154,22.245,12.433,10.363,190.656,2047.065,10348.213,11150166.282,1077.497,0.36,117.766,4,193.947,12.433,10.363,0.981,74.34,0,0,6,2
168,B,4,9,4.436,47168.367,0.95,2,116578.054,435.287,196716.204,1.279,136351.481,333,266272.155,0.801,974.0,65.758,1.005,23.064,21.45,20.542,275.791,965.485,11317.86,28504712.648,2518.56,0.445,130.205,2,266.684,21.45,20.542,1.016,116.996,0,0,6,2
169,B,4,1,209.774,1250012.167,0.828,60,5048700.505,229.421,169000.739,1.173,31009.028,62,459147.038,0.86,2739.0,50.009,1.038,19.886,12.873,11.583,171.221,2681.61,14147.325,16409277.056,1159.886,0.338,112.671,3,207.585,12.873,11.583,1.251,91.161,0,1,7,2
170,B,4,2,130.132,488096.255,0.72,31,2232728.192,80.276,53664.326,1.044,22382.676,42,280522.555,0.767,1042.0,66.778,1.099,23.597,16.304,9.181,272.2,1030.576,7542.927,8296386.835,1099.89,0.382,114.075,4,190.274,16.304,9.181,0.717,69.074,0,2,7,2
171,B,4,3,288.994,1607976.545,0.756,70,7393993.469,403.071,292467.231,1.145,28842.154,56,302246.246,0.841,1568.5,52.912,1.021,20.089,13.975,12.888,187.382,1612.999,19057.366,20244383.982,1062.287,0.371,128.326,6,189.802,13.975,12.888,1.207,65.599,0,0,7,2
172,B,4,4,201.43,1356401.235,0.827,64,4410338.848,641.787,522516.968,1.096,15367.121,30,329481.11,0.783,1769.0,54.332,1.191,21.79,13.271,12.95,184.002,1790.644,9690.472,17634088.494,1819.735,0.247,191.021,5,304.484,13.271,12.95,1.038,127.963,0,1,7,2
173,B,4,5,53.025,451861.585,0.955,23,1086273.723,783.221,447744.542,1.334,103311.658,223,294949.35,0.842,1348.0,58.183,1.092,22.762,13.298,13.007,226.78,1300.595,9261.364,22109342.378,2387.266,0.191,227.527,5,396.801,13.298,13.007,1.289,178.914,0,1,7,2
174,B,4,6,69.819,395457.197,0.882,21,1363578.68,293.536,181705.294,1.225,18548.999,39,299002.348,0.74,1494.5,59.1,1.283,24.012,25.28,26.725,205.549,1454.65,11399.685,14490256.756,1271.11,0.594,108.125,4,164.041,25.28,26.725,1.049,66.807,0,2,7,2
175,B,4,7,36.864,182849.353,0.987,11,638139.207,134.463,71309.247,1.289,51018.023,110,388996.304,0.925,1743.0,56.201,0.951,20.59,21.62,22.647,232.378,1673.977,8727.546,8954035.167,1025.951,0.674,107.943,5,138.315,21.62,22.647,0.875,50.38,0,1,7,2
176,B,4,8,3.063,78852.956,1.023,5,47062.558,221.076,112961.928,1.293,149703.062,323,303185.689,0.882,1163.5,61.499,1.041,24.326,24.709,17.875,265.334,1142.657,10606.998,26579917.109,2505.885,0.481,162.45,4,255.812,24.709,17.875,0.709,92.163,0,2,7,2
177,B,4,9,20.386,148266.057,0.879,7,440174.179,322.689,185740.44,1.331,64033.76,137,440967.646,0.823,2395.5,52.844,1.037,20.949,22.953,23.261,182.945,2410.38,13786.998,15417567.645,1118.269,0.662,96.873,4,145.664,22.953,23.261,0.946,55.201,0,0,7,2
