,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
3519,F,9,6,82.811,1102595.162,0.923,45,2067522.405,189.811,904756.022,1.07,241563.875,63,289179.181,0.895,1477.0,53.016,1.007,20.089,18.878,13.507,200.268,1443.961,9362.712,14719551.368,1572.146,0.384,151.503,5,226.842,18.878,13.507,0.791,72.41,0,1,6,42
3520,F,9,1,19.118,386446.354,0.914,14,524908.459,211.781,1538687.7,0.833,161981.627,27,331483.157,0.94,1699.0,51.373,0.935,17.541,12.025,9.658,197.31,1680.008,12274.148,17620410.38,1435.571,0.223,172.834,7,284.303,12.025,9.658,0.885,96.029,0,3,7,42
3521,F,9,2,97.916,1481367.214,0.925,60,2429577.592,151.046,1018942.796,1.008,853541.771,141,217111.325,0.579,1717.0,52.46,1.341,17.516,21.838,13.342,126.858,1711.458,9699.775,31631057.905,3261.01,0.343,261.668,7,345.584,21.838,13.342,0.615,127.767,0,3,7,42
3522,F,9,1,6.76,162477.206,0.958,6,182774.023,153.053,1019442.621,0.986,290836.213,51,487561.434,0.897,2507.0,52.209,0.937,18.152,15.479,16.503,194.564,2505.916,12644.803,13187984.59,1042.957,0.311,108.883,3,205.277,15.479,16.503,1.504,90.104,0,1,8,42
3523,F,9,2,57.144,967929.051,0.921,30,1836268.42,401.592,3873884.769,0.902,101135.853,17,369417.149,0.924,2340.5,45.742,0.905,17.266,15.802,11.707,153.792,2402.052,15531.384,18593733.582,1197.172,0.396,143.248,6,194.912,15.802,11.707,0.596,71.691,0,2,8,42
3524,F,9,3,116.612,1661136.955,0.935,64,3034068.605,407.824,3237214.617,0.936,367605.587,59,367175.224,0.735,2212.5,53.556,1.202,22.469,14.736,14.181,167.735,2189.02,14506.555,21686329.032,1494.933,0.238,186.888,7,280.66,14.736,14.181,0.888,113.94,0,3,8,42
3525,F,9,4,70.559,1072020.045,0.959,37,2052486.777,468.56,4860337.567,0.976,220645.564,36,340137.143,0.822,1750.0,53.796,1.002,19.062,13.528,10.4,189.388,1795.976,19246.623,23846562.531,1239.0,0.287,123.998,3,232.872,13.528,10.4,0.785,78.165,0,1,8,42
3526,F,9,5,19.435,325230.937,0.948,14,447196.974,227.625,1471334.486,1.158,291195.559,52,303053.128,0.881,1963.0,47.17,0.969,17.786,16.081,11.648,155.905,1943.834,15530.424,19042060.972,1226.113,0.475,115.563,4,180.145,16.081,11.648,0.931,68.057,0,2,8,42
3527,F,9,1,16.161,315153.033,0.982,12,425485.958,395.255,2328669.136,1.074,400062.078,79,528952.584,0.929,2333.0,55.462,0.95,20.042,20.156,20.218,227.308,2327.026,14750.12,22173524.682,1503.278,0.456,117.882,4,203.453,20.156,20.218,1.311,77.369,0,2,9,42
3528,F,9,2,24.717,537494.44,0.952,18,747888.925,447.434,3046081.411,1.093,228059.828,44,404000.877,0.799,1648.0,62.169,0.996,20.204,27.401,29.583,245.793,1643.663,12024.199,21210253.328,1763.964,0.428,163.064,6,227.616,27.401,29.583,1.076,72.872,0,4,9,42
3529,F,9,3,48.377,856700.023,0.93,26,1578776.368,438.245,3547963.803,0.774,78697.124,13,361166.339,0.819,2057.0,52.413,1.094,21.066,13.342,11.419,179.143,2016.082,17836.136,22140416.663,1241.324,0.368,100.149,2,205.841,13.342,11.419,1.014,94.538,0,0,9,42
3530,F,9,4,87.353,1275030.646,0.925,44,2549870.322,470.566,3533873.428,1.006,118856.535,22,317994.747,0.916,1756.0,48.434,0.914,16.499,28.179,31.309,171.009,1859.516,16149.898,18291921.567,1132.634,0.636,80.146,3,149.597,28.179,31.309,1.093,53.415,0,1,9,42
3531,F,9,5,60.524,945529.743,0.95,39,1467030.202,133.195,790245.397,0.938,426101.566,80,338811.74,0.966,1903.0,48.693,0.915,16.228,20.566,22.12,182.311,1858.422,9806.443,10063002.022,1026.162,0.664,67.943,3,139.385,20.566,22.12,0.905,52.517,0,1,9,42
3532,F,9,6,38.871,812647.111,0.944,29,1074189.83,418.704,2744047.157,1.004,431594.168,84,319453.239,0.746,1509.5,59.759,1.273,23.675,19.906,19.709,212.098,1506.157,11839.716,28652239.714,2420.011,0.342,150.216,4,298.126,19.906,19.709,1.467,117.904,0,2,9,42
3533,F,9,7,90.416,1451149.148,0.936,57,2304254.924,228.153,1352223.083,0.948,579929.706,108,378596.838,0.916,1464.0,59.473,0.98,20.603,15.145,11.776,257.729,1468.973,11758.699,22205034.782,1888.392,0.274,174.531,5,294.394,15.145,11.776,0.819,112.857,0,3,9,42
3534,F,9,1,6.232,113609.368,0.95,4,179475.622,98.444,527685.171,0.941,232793.771,48,393036.837,0.892,1515.0,60.701,1.021,22.701,12.025,10.422,261.637,1502.222,8941.852,16253853.558,1817.728,0.223,164.325,2,320.201,12.025,10.422,1.045,151.779,0,0,10,42
3535,F,9,2,17.428,362326.493,0.997,12,524429.337,210.619,1247913.346,0.976,266774.01,54,339843.606,0.871,1745.0,52.199,0.933,17.608,25.759,30.008,188.755,1800.451,11150.149,17974853.904,1612.073,0.477,137.888,7,206.009,25.759,30.008,1.479,60.298,0,1,10,42
3536,F,9,3,6.443,148287.967,0.963,5,193645.323,200.585,1121635.602,0.946,234696.579,48,379658.597,0.847,1715.0,57.382,1.039,21.123,26.465,33.732,222.027,1709.965,10278.021,21029783.337,2046.093,0.519,93.3,2,222.509,26.465,33.732,0.953,80.101,0,0,10,42
3537,F,9,4,42.462,948584.987,0.925,27,1481740.394,475.953,3391009.247,0.986,135795.65,27,411407.73,0.952,1810.0,54.546,0.951,18.878,28.006,28.734,225.513,1824.321,13485.827,16348548.635,1212.276,0.665,114.429,5,151.3,28.006,28.734,0.998,50.428,1,1,10,42
3538,F,9,5,76.474,1458995.255,0.909,42,2728565.575,540.702,4789573.143,1.025,77970.911,15,362999.806,0.8,2337.0,47.774,1.025,19.355,18.539,17.805,145.237,2499.369,19357.184,20834812.717,1076.335,0.606,84.097,3,149.348,18.539,17.805,1.04,58.847,0,1,10,42
3539,F,9,1,14.893,229550.693,0.918,8,435606.569,264.066,1807000.877,1.015,540971.32,92,139069.651,0.756,1485.0,39.645,1.223,14.928,20.832,14.777,94.536,1471.079,10113.391,36135454.269,3573.03,0.302,330.079,10,385.323,20.832,14.777,0.934,122.629,0,2,11,42
3540,F,9,2,5.176,104585.874,0.939,4,134732.201,131.399,918770.346,0.96,533601.44,88,112176.066,0.661,1398.5,38.949,1.151,13.645,19.14,12.369,79.854,1404.77,6831.607,15499952.895,2268.859,0.278,223.309,7,320.301,19.14,12.369,1.059,100.546,0,5,11,42
3541,F,9,3,6.443,78295.063,0.993,3,168400.252,109.64,776365.641,1.061,336313.552,58,127751.129,0.739,1430.0,38.781,1.098,13.342,23.356,25.827,88.409,1444.994,8109.264,10027675.528,1236.57,0.605,104.391,5,160.248,23.356,25.827,1.155,59.276,0,3,11,42
3542,F,9,1,11.091,284864.444,0.978,9,356560.387,439.723,2851642.833,1.087,81323.428,17,339818.467,0.664,1505.5,64.591,1.071,20.929,21.216,14.32,220.337,1542.267,12928.549,16130449.596,1247.661,0.598,119.999,5,161.887,21.216,14.32,0.746,49.912,0,1,12,42
3543,F,9,2,19.647,365017.852,0.936,12,598657.574,355.433,2096689.39,1.057,243112.768,52,480412.416,0.798,2172.0,59.651,1.075,22.203,17.968,16.885,225.83,2127.322,11323.345,19603198.716,1731.22,0.442,105.407,2,221.938,17.968,16.885,1.64,97.44,0,0,12,42
3544,F,9,3,53.025,978434.436,0.915,27,1880904.207,404.444,3193471.163,0.918,78408.141,15,377495.787,0.76,2000.5,55.175,1.175,22.603,19.86,20.393,184.213,2049.238,18562.844,20158263.459,1085.947,0.659,60.726,2,143.945,19.86,20.393,1.04,57.915,0,0,12,42
3545,F,9,4,89.254,1190455.41,0.88,36,2940301.879,356.701,2611794.435,1.101,110871.711,22,607980.81,0.888,3299.0,51.106,0.98,19.266,15.549,14.983,184.635,3292.875,16058.684,18933251.119,1179.004,0.343,120.103,4,207.896,15.549,14.983,1.084,78.292,0,2,12,42
3546,F,9,5,63.693,1050178.952,0.977,38,1746238.973,452.293,3179951.91,0.947,230253.968,44,371845.504,0.85,1684.0,57.21,1.08,21.618,18.109,20.393,221.288,1680.371,12129.959,19314784.799,1592.321,0.37,157.243,6,232.569,18.109,20.393,1.439,89.917,0,0,12,42
3547,F,9,6,65.594,1168268.0,0.936,40,1914060.603,443.526,2985736.838,1.02,152288.019,31,485934.256,0.938,2526.0,50.165,0.896,17.927,15.949,13.883,187.91,2585.999,14316.84,16330668.167,1140.661,0.46,98.273,3,176.454,15.949,13.883,0.866,72.659,0,1,12,42
3548,F,9,7,97.282,1540523.713,0.983,65,2297152.803,540.702,3163897.092,1.064,414907.961,86,554773.425,0.935,2685.0,53.653,0.911,19.36,25.279,21.206,214.105,2591.127,18090.641,22706661.135,1255.161,0.552,126.357,6,169.029,25.279,21.206,1.171,58.175,0,2,12,42
3549,F,9,1,69.608,1284633.509,0.936,40,2240979.741,864.87,5208895.473,1.011,285474.275,73,658711.252,0.879,2588.0,58.778,0.942,20.424,12.145,8.775,241.674,2725.623,15638.008,33769181.541,2159.43,0.167,233.477,5,403.179,12.145,8.775,0.813,146.047,0,1,13,42
3550,F,9,2,22.287,335414.865,0.99,13,573120.024,338.85,1797188.59,0.99,255000.971,56,156628.275,0.752,1639.5,39.912,1.169,13.908,24.732,28.706,95.275,1643.957,10127.206,17388009.607,1716.96,0.612,154.089,6,187.723,24.732,28.706,0.926,61.704,0,2,13,42
3551,F,9,3,14.471,231617.197,0.96,9,381836.089,98.761,535071.532,0.978,158549.961,36,134705.055,0.777,1584.0,36.813,1.086,13.09,11.476,9.373,83.762,1608.19,8228.461,11656962.106,1416.664,0.459,129.702,4,196.912,11.476,9.373,1.077,59.903,0,2,13,42
3552,F,9,4,24.611,457903.404,0.989,18,625952.54,489.579,2816751.625,0.99,127932.785,29,363637.579,0.878,1654.0,55.935,1.043,20.243,23.953,28.549,218.647,1663.126,12269.76,22029626.417,1795.441,0.497,170.853,7,213.075,23.953,28.549,0.829,76.389,0,1,13,42
3553,F,9,5,71.192,1105765.878,0.984,45,1744682.038,403.177,2241607.796,0.949,248305.713,55,333592.414,0.549,1556.0,69.996,1.471,23.589,17.37,16.954,214.105,1558.078,10743.115,20899982.524,1945.43,0.306,147.41,4,282.55,17.37,16.954,0.977,103.738,0,2,13,42
3554,F,9,6,49.644,798041.491,0.912,28,1428115.89,377.615,2395693.428,0.938,204240.309,48,580203.342,0.869,2266.5,60.181,1.076,22.132,22.81,26.603,250.335,2317.708,10803.357,15621956.248,1446.028,0.574,102.713,3,177.987,22.81,26.603,0.826,65.737,0,1,13,42
3555,F,9,1,112.704,1694561.014,0.837,54,3519186.791,348.885,1648902.703,1.06,268330.065,78,458722.419,0.894,2233.0,54.54,1.048,20.929,9.521,7.829,211.676,2167.1,14206.045,22746624.953,1601.193,0.161,198.462,4,353.013,9.521,7.829,1.206,153.945,0,2,14,42
3556,F,9,2,73.199,1427783.921,0.951,43,2451111.683,804.663,5444599.822,1.064,142002.072,41,620135.05,0.634,2699.5,64.979,1.169,21.956,25.81,31.398,213.154,2909.323,16417.393,31349296.773,1909.517,0.461,191.301,8,228.055,25.81,31.398,1.043,73.701,0,0,14,42
3557,F,9,3,42.779,752825.464,0.948,26,1243650.362,365.362,1787941.3,0.949,114801.243,32,285176.251,0.637,1510.0,60.523,1.133,20.419,16.004,13.975,185.797,1534.879,10006.441,10793533.964,1078.659,0.456,104.583,4,172.427,16.004,13.975,0.775,61.853,0,0,14,42
3558,F,9,4,87.881,1428169.01,0.924,52,2409009.666,441.202,2164548.133,1.099,240489.408,68,238371.316,0.751,2102.0,44.131,1.057,14.646,19.806,17.305,116.4,2047.855,10219.749,22386198.739,2190.484,0.239,228.327,9,339.176,19.806,17.305,1.12,115.018,1,3,14,42
3559,F,9,5,52.496,963218.872,0.994,36,1390660.914,406.134,1867575.189,0.989,317121.755,87,489235.404,0.777,2270.0,59.212,1.168,23.115,20.795,21.116,216.746,2257.186,11680.469,21416978.813,1833.572,0.486,111.442,3,217.67,20.795,21.116,1.145,90.103,0,1,14,42
3560,F,9,6,13.837,306496.353,1.0,10,424548.311,492.537,2985619.275,1.295,31381.15,9,487741.95,0.909,2787.5,48.836,0.923,18.23,17.248,20.287,172.594,2825.952,12324.259,15596499.502,1265.512,0.428,104.978,3,192.692,17.248,20.287,1.049,82.653,0,1,14,42
3561,F,9,7,89.254,1458128.874,0.951,55,2365006.582,548.096,2736130.762,1.051,208546.449,57,349499.883,0.917,1682.0,53.947,0.991,20.435,15.771,18.07,212.309,1646.182,11014.384,20146801.707,1829.136,0.337,126.572,2,261.137,15.771,18.07,0.996,114.625,0,0,14,42
3562,F,9,1,37.814,673707.539,0.961,24,1049702.525,537.745,2077065.133,0.943,244078.138,80,162412.281,0.678,1447.0,45.774,1.176,14.731,17.994,13.703,113.126,1435.675,10367.926,15539875.308,1498.841,0.358,144.945,4,229.349,17.994,13.703,0.713,76.476,0,2,15,42
3563,F,9,2,10.88,247865.122,0.976,8,339357.83,739.597,3063961.14,1.106,121106.81,44,611138.517,0.889,2259.0,60.758,0.932,21.502,20.205,9.685,261.109,2340.55,10175.081,23905864.675,2349.452,0.285,194.664,4,321.909,20.205,9.685,1.139,104.862,1,0,15,42
3564,F,9,3,47.004,1005385.191,0.958,34,1377715.32,386.382,1534966.792,0.933,234883.043,75,395090.958,0.839,1713.0,58.727,0.989,20.424,27.975,38.149,230.372,1715.016,11414.002,21773534.974,1907.616,0.467,143.933,4,226.517,27.975,38.149,1.126,80.272,0,2,15,42
3565,F,9,4,77.002,1379994.332,0.923,45,2387073.665,534.259,2368067.535,1.099,186091.449,61,156891.813,0.725,1517.0,42.35,1.205,15.315,21.15,19.985,103.408,1517.205,14006.96,14309794.687,1021.62,0.639,94.172,4,141.727,21.15,19.985,0.975,44.427,1,0,15,42
3566,F,9,5,100.24,1910775.63,0.939,60,3213434.587,655.835,3023738.431,1.188,148984.022,50,557612.668,0.751,2167.0,65.767,1.115,23.676,19.15,21.032,258.468,2157.374,14898.722,21784744.701,1462.189,0.469,113.924,5,197.844,19.15,21.032,0.982,67.961,0,1,15,42
3567,F,9,6,90.311,1627133.126,0.933,50,2921616.642,390.501,1910918.741,0.983,146287.524,45,661546.058,0.851,2836.0,57.42,1.012,22.142,16.614,16.656,223.4,2961.26,16104.519,18281348.662,1135.169,0.515,75.283,2,166.45,16.614,16.656,1.542,71.53,0,0,15,42
