,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1305,D,7,6,90.944,51007.7,0.94,50,93099.8,281.284,466366.087,1.072,103843.051,75,317958.94,0.679,2782.0,46.108,1.183,15.491,16.465,18.025,114.816,2769.289,7146.686,9135558.149,1278.293,0.419,123.326,4,195.794,16.465,18.025,0.942,75.551,0,2,12,25
1306,D,7,7,28.414,17295.033,0.899,14,34341.104,391.98,587062.31,1.198,80146.223,67,290693.339,0.691,2995.0,41.664,1.196,15.208,18.2,19.366,95.486,3044.342,10228.234,13217288.785,1292.236,0.499,107.631,4,180.429,18.2,19.366,0.778,67.487,0,2,12,25
1307,D,7,8,61.369,33147.105,0.936,33,60520.23,164.461,246002.942,1.082,80015.48,59,216423.379,0.643,2582.5,40.585,1.391,14.27,17.55,16.827,84.29,2567.604,6431.323,8416758.046,1308.713,0.363,153.206,7,212.995,17.55,16.827,0.766,75.39,0,1,12,25
1308,D,7,1,57.25,47292.194,0.976,38,71665.419,54.186,169220.865,0.974,147609.027,49,794765.264,0.757,4381.0,54.175,1.233,21.174,16.304,16.842,176.713,4497.485,10002.189,12679021.626,1267.625,0.42,117.462,5,194.667,16.304,16.842,0.789,75.703,0,1,13,25
1309,D,7,2,32.005,26705.457,0.966,19,44997.347,54.503,170073.589,1.16,149926.672,54,506193.118,0.878,3125.5,47.681,1.095,18.057,20.508,21.726,158.862,3186.362,7743.608,11028161.874,1424.163,0.548,96.677,3,180.774,20.508,21.726,0.876,74.437,0,1,13,25
1310,D,7,3,67.495,74167.058,0.903,35,139747.034,403.916,1392871.996,1.145,114184.121,42,401837.116,0.712,2750.5,50.688,1.252,20.29,17.225,18.608,145.553,2760.753,15677.628,22870660.984,1458.809,0.491,115.357,4,193.25,17.225,18.608,1.25,83.366,0,2,13,25
1311,D,7,4,88.198,68932.556,0.968,53,115380.777,122.421,396302.178,1.078,258619.964,90,727790.616,0.745,3561.5,57.951,0.981,18.035,21.514,22.645,199.0,3657.23,12156.797,16099807.324,1324.346,0.536,124.779,5,176.128,21.514,22.645,0.619,60.162,0,1,13,25
1312,D,7,5,29.787,18499.6,0.86,16,34511.163,89.36,287729.879,1.135,54639.284,21,488308.953,0.777,3070.0,50.426,1.24,19.482,15.094,13.975,157.278,3104.751,10097.205,13165286.494,1303.855,0.37,125.4,5,210.361,15.094,13.975,1.261,89.171,0,3,13,25
1313,D,7,6,3.169,2432.972,1.024,2,3767.595,3.803,10452.173,1.19,26269.65,10,324982.263,0.605,2729.5,49.65,1.29,16.885,19.002,18.084,118.724,2737.286,7510.405,9512441.196,1266.568,0.521,97.908,4,174.711,19.002,18.084,1.191,65.975,0,0,13,25
1314,D,7,1,100.662,90420.102,0.91,42,228503.152,356.807,2729045.331,0.935,61125.671,16,484031.288,0.65,2786.0,57.738,1.508,23.412,21.115,25.107,172.488,2806.17,16386.136,17133303.879,1045.598,0.662,60.384,2,140.863,21.115,25.107,1.063,55.225,0,0,14,25
1315,D,7,2,137.103,79030.874,0.959,77,141221.581,30.104,114426.546,1.033,208568.072,58,503266.1,0.412,2799.0,74.017,1.318,18.643,22.338,22.338,179.46,2804.343,7110.629,12441498.175,1749.704,0.501,153.511,5,209.486,22.338,22.338,0.821,68.756,0,1,14,25
1316,D,7,3,307.69,294767.838,0.857,99,1089056.772,304.733,1538105.38,0.954,322453.899,81,249280.112,0.615,3086.0,40.557,1.483,15.914,24.784,25.45,80.487,3097.13,10152.325,16996833.593,1674.181,0.576,166.507,7,191.128,24.784,25.45,0.79,64.643,0,1,14,25
1317,D,7,4,184.002,184146.784,0.938,86,454345.57,193.297,834816.858,0.93,216460.426,61,699321.399,0.942,3753.0,50.073,0.987,17.701,22.953,25.009,187.91,3721.582,11004.587,13072090.891,1187.877,0.717,95.274,4,144.315,22.953,25.009,0.956,50.131,0,0,14,25
1318,D,7,5,49.539,35308.133,0.895,24,73822.737,128.125,489979.438,1.034,154628.731,48,882309.316,0.917,4038.0,54.317,1.008,19.906,15.627,12.099,215.267,4098.675,10282.564,12437069.78,1209.53,0.373,140.935,6,201.934,15.627,12.099,0.969,63.285,0,2,14,25
1319,D,7,6,63.904,40285.623,0.971,35,72558.598,2.324,6765.805,1.257,22572.444,8,392631.759,0.487,2553.0,63.125,1.444,19.891,25.827,12.318,154.426,2542.523,8053.379,8391671.521,1042.006,0.494,129.623,6,162.809,25.827,12.318,0.72,58.524,0,0,14,25
1320,D,7,7,329.661,365167.149,0.844,77,1820478.09,527.394,2750074.105,1.0,85552.097,25,517626.14,0.793,2976.0,52.24,1.105,18.643,25.574,26.251,172.171,3006.46,7677.86,17469452.034,2275.302,0.449,158.341,6,252.267,25.574,26.251,0.967,96.076,0,2,14,25
1321,D,7,8,64.01,38595.411,0.915,31,81256.524,11.091,41115.993,1.031,58445.679,17,512120.882,0.756,3133.0,51.876,1.205,19.951,17.468,15.491,161.82,3164.758,8036.141,8256570.366,1027.43,0.501,87.577,3,160.464,17.468,15.491,0.927,59.111,0,1,14,25
1322,D,7,9,144.92,102346.75,0.95,76,214186.102,63.693,271757.027,1.1,319539.564,88,530163.065,0.804,2720.0,55.149,1.127,19.709,13.789,14.708,194.67,2723.397,8321.442,12478672.818,1499.581,0.303,125.847,3,249.22,13.789,14.708,1.678,108.908,0,1,14,25
1323,D,7,10,6.866,2286.398,0.926,2,6600.711,15.105,43499.246,1.077,78619.732,28,355568.025,0.436,2634.0,62.306,1.473,17.161,22.66,22.982,134.78,2638.146,14484.525,19817454.531,1368.181,0.666,92.802,4,160.714,22.66,22.982,1.151,61.69,0,2,14,25
1324,D,7,1,44.258,23602.078,0.926,17,63575.479,30.104,66200.511,0.933,28602.392,14,192502.76,0.686,2199.0,39.94,1.196,13.61,24.122,27.585,87.142,2209.072,7847.24,11475803.641,1462.4,0.493,162.762,7,192.998,24.122,27.585,1.123,63.324,0,3,15,25
1325,D,7,2,303.993,240303.934,0.869,127,623692.025,573.658,2160985.665,1.055,124863.754,53,217802.228,0.845,2667.5,34.862,1.11,12.865,13.208,11.991,81.755,2664.085,7929.253,13253231.293,1671.435,0.255,147.02,3,287.267,13.208,11.991,1.443,128.781,0,1,15,25
1326,D,7,3,278.96,174491.531,0.852,78,763311.04,406.874,1063302.053,0.962,167257.734,77,196189.339,0.774,2628.0,34.727,1.091,12.601,20.819,20.62,74.255,2642.085,6129.25,11733042.717,1914.271,0.282,238.09,11,292.31,20.819,20.62,0.968,86.876,0,5,15,25
1327,D,7,4,186.325,130987.355,0.788,21,1277438.933,271.672,1112431.09,0.893,50431.89,19,452441.123,0.764,3499.0,45.332,1.146,16.522,12.648,12.43,124.956,3620.796,9962.426,10046279.855,1008.417,0.413,98.914,3,175.219,12.648,12.43,1.093,76.039,0,1,15,25
1328,D,7,5,204.704,154403.897,0.889,85,407628.939,399.902,1485566.612,1.003,159910.886,63,515720.108,0.944,3479.0,44.513,0.982,15.706,16.994,16.812,148.828,3465.212,10816.445,13996818.365,1294.031,0.441,123.192,5,192.005,16.994,16.812,0.798,75.3,0,1,15,25
1329,D,7,6,64.221,36242.109,1.024,16,181040.691,118.302,260376.819,1.319,53092.865,28,474538.838,0.881,3025.0,47.329,1.038,16.527,16.952,16.267,156.961,3023.289,6474.76,7728147.182,1193.58,0.456,111.679,5,181.28,16.952,16.267,1.15,75.613,0,1,15,25
1330,D,7,7,331.984,316340.898,0.901,129,930453.385,764.42,2936282.893,0.977,150178.656,57,222035.531,0.63,2904.0,39.042,1.228,12.656,20.699,18.243,76.368,2907.441,9157.939,16702744.993,1823.854,0.399,138.309,5,239.731,20.699,18.243,1.068,93.047,0,1,15,25
1331,D,7,8,35.068,25772.477,1.003,22,41705.284,55.031,118626.999,1.172,105276.961,54,501860.316,0.774,3132.0,50.889,1.234,20.275,19.726,19.366,159.602,3144.453,8466.858,10091566.302,1191.89,0.655,84.794,3,151.164,19.726,19.366,1.048,51.661,0,1,15,25
1332,D,7,9,13.837,13359.842,0.843,5,38516.84,537.322,1969116.137,1.43,51577.051,27,472667.346,0.686,2901.0,54.445,1.363,21.655,19.726,20.044,161.926,2919.041,10098.51,17704607.759,1753.19,0.511,113.961,3,207.637,19.726,20.044,0.946,87.752,0,1,15,25
1333,D,7,1,269.982,139595.853,0.763,34,1726880.05,12.253,54075.636,1.17,169574.119,39,471446.937,0.867,2550.0,52.017,1.069,18.958,12.264,10.562,186.642,2525.94,5848.988,7695424.489,1315.685,0.303,138.302,4,233.472,12.264,10.562,0.861,95.125,0,0,16,25
1334,D,7,2,5.809,5825.517,0.775,5,7801.474,0.634,2723.687,0.967,4297.667,1,237268.046,0.867,2540.0,36.935,0.999,12.178,11.375,8.153,94.113,2521.09,6611.555,15133373.722,2288.928,0.147,250.297,6,442.996,11.375,8.153,0.733,148.603,0,2,16,25
1335,D,7,1,12.781,5369.035,0.919,4,16178.085,225.302,508549.964,1.229,79412.041,44,814047.608,0.726,4103.0,57.94,1.197,21.308,19.836,20.542,193.825,4199.915,12808.501,14896982.06,1163.054,0.495,103.635,4,171.871,19.836,20.542,0.995,71.463,0,2,17,25
1336,D,7,2,1.901,2130.667,0.965,2,2025.495,372.122,835591.101,1.327,65635.123,37,534414.746,0.75,2930.0,55.148,1.173,20.628,29.252,31.252,181.466,2944.978,8501.759,9923030.531,1167.174,0.722,117.667,6,142.561,29.252,31.252,0.929,47.17,0,0,17,25
1337,D,7,3,20.386,9871.474,0.997,6,37913.712,343.709,793024.643,1.271,46070.978,26,442213.723,0.966,3081.0,43.126,0.963,14.955,14.0,12.402,142.913,3094.291,8193.674,9539207.606,1164.216,0.555,102.57,4,162.389,14.0,12.402,0.813,65.914,0,0,17,25
1338,D,7,4,141.645,91814.494,0.87,46,326988.217,491.375,1371929.729,1.078,54879.61,29,408615.069,0.824,3018.5,45.182,1.098,17.569,25.015,26.71,133.935,3050.857,9812.825,11649168.871,1187.137,0.788,71.463,3,137.563,25.015,26.71,1.059,50.611,0,1,17,25
1339,D,7,5,87.564,51027.423,0.978,34,140758.409,36.969,73057.155,1.169,100611.149,55,385330.744,0.358,2471.0,73.899,1.454,17.578,15.442,13.733,155.377,2479.978,7141.303,7595161.517,1063.554,0.485,109.235,4,165.958,15.442,13.733,0.925,68.811,0,2,17,25
1340,D,7,6,28.942,26168.134,0.958,21,35019.649,204.071,512568.739,1.094,127309.124,61,741836.839,0.815,3814.0,54.623,0.979,18.239,17.159,18.153,193.402,3835.719,13761.9,13937332.535,1012.748,0.522,82.918,4,156.136,17.159,18.153,0.92,61.68,0,0,17,25
