,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
0,B,7,1,15.421,11633.395,0.961,12,15244.979,442.787,1316580.449,1.133,115699.298,52,387179.843,0.869,1916.0,54.236,1.084,21.188,16.065,15.145,203.331,1904.183,10857.935,17683844.002,1628.656,0.37,127.985,3,235.241,16.065,15.145,1.104,103.437,0,1,1,5
1,B,7,2,11.83,5863.411,0.899,5,15037.634,310.753,1057572.656,0.985,88738.246,38,650907.454,0.809,2900.0,58.77,1.14,24.568,18.243,19.408,222.45,2926.09,11626.722,16523963.655,1421.206,0.482,84.581,2,192.479,18.243,19.408,1.061,79.599,0,0,1,5
2,B,7,3,15.95,17897.811,0.927,11,25022.938,532.041,2836385.706,1.306,17425.991,7,704747.437,0.919,4971.5,42.989,0.923,15.442,21.404,23.375,135.202,5212.551,26311.202,27449786.572,1043.274,0.812,83.676,4,127.046,21.404,23.375,0.676,51.092,0,0,1,5
3,B,7,4,25.667,21418.529,1.017,18,31125.619,374.552,1321556.411,1.042,103212.923,43,603299.018,0.86,2567.0,59.105,1.089,22.787,18.438,19.783,239.139,2522.801,14614.37,22060531.277,1509.51,0.51,101.367,3,192.853,18.438,19.783,1.491,83.903,0,1,1,5
4,B,7,5,30.526,25594.352,0.973,22,35851.247,657.525,2722738.684,1.163,116426.934,52,485201.736,0.712,2463.0,56.972,1.076,20.628,18.152,18.466,184.002,2636.944,12992.144,25139453.894,1934.973,0.425,146.009,4,239.231,18.152,18.466,1.009,105.164,0,2,1,5
5,B,7,6,0.951,1058.778,0.965,1,1006.516,958.35,2485614.502,1.272,136472.384,72,1089218.803,0.928,2854.0,72.276,0.921,24.43,22.105,20.819,385.96,2822.106,14396.078,48521096.577,3370.439,0.706,213.769,6,244.941,22.105,20.819,0.945,81.589,0,2,1,5
6,B,7,1,41.3,28110.908,0.922,28,42219.368,447.962,1924305.431,1.059,144351.577,44,520689.205,0.849,2862.0,52.78,1.037,20.401,17.065,18.385,188.227,2766.29,13647.702,19922361.271,1459.759,0.39,141.275,6,216.851,17.065,18.385,1.406,83.553,0,0,2,5
7,B,7,2,12.781,6086.888,0.899,6,13046.679,248.434,860574.217,0.941,192319.124,69,435511.083,0.8,1743.0,63.587,1.117,24.963,20.928,19.263,257.306,1692.578,9548.012,19549226.805,2047.466,0.449,133.3,3,239.495,20.928,19.263,0.894,81.638,0,1,2,5
8,B,7,3,9.295,6915.033,0.911,5,13218.85,778.257,3683509.962,1.011,49073.577,19,403950.493,0.839,1830.5,58.532,1.089,22.345,19.891,21.925,228.787,1765.617,14379.388,23413004.906,1628.234,0.579,89.708,2,187.904,19.891,21.925,1.103,82.464,0,0,2,5
9,B,7,4,1.268,1092.833,1.033,1,1385.187,261.215,874797.999,1.321,81933.856,34,316116.179,0.923,1808.0,48.352,0.911,17.546,11.205,11.127,171.643,1841.705,10976.537,16370927.0,1491.447,0.34,137.223,4,234.869,11.205,11.127,1.179,87.434,0,2,2,5
10,B,7,1,41.723,26580.263,0.926,23,48636.183,757.765,3051241.058,1.13,61170.767,29,728303.327,0.956,2766.5,59.863,0.948,21.478,18.308,21.781,272.728,2670.44,15445.299,23608483.484,1528.522,0.457,121.231,4,204.958,18.308,21.781,0.861,81.212,0,0,3,5
11,B,7,2,87.881,50290.304,0.944,50,89915.475,660.061,1940762.37,1.065,381129.294,158,462381.958,0.86,1834.0,61.063,1.026,21.987,25.438,29.03,255.299,1811.136,13294.092,35357995.498,2659.677,0.331,237.542,7,317.742,25.438,29.03,0.859,107.973,1,3,3,5
12,B,7,1,74.044,55063.65,0.921,35,133665.056,474.263,1642096.759,1.007,75917.528,31,389542.393,0.776,2002.0,55.909,0.986,18.643,24.701,16.401,193.085,2017.462,14857.191,21465081.371,1444.76,0.63,104.346,4,169.787,24.701,16.401,0.73,51.852,0,2,4,5
13,B,7,2,22.498,18394.007,0.946,17,24425.197,532.886,1705372.365,1.033,44444.037,22,579481.702,0.907,3084.0,50.568,0.922,18.873,13.645,14.526,184.53,3140.318,19134.043,20220741.584,1056.794,0.418,82.723,2,178.196,13.645,14.526,1.68,79.251,0,0,4,5
14,B,7,3,2.429,1924.127,1.008,2,2390.33,722.38,2348286.422,1.213,49174.698,27,345974.385,0.83,1689.0,56.391,1.046,20.832,19.131,19.785,210.091,1646.781,13036.841,18544557.119,1422.473,0.585,98.903,3,174.753,19.131,19.785,1.173,75.449,0,1,4,5
15,B,7,4,9.612,6875.581,0.97,7,9734.124,408.352,1029960.811,1.083,69071.177,36,576865.754,0.868,2428.0,59.969,1.057,23.404,23.292,24.367,248.328,2322.998,9071.42,13594702.077,1498.63,0.548,104.23,3,185.397,23.292,24.367,1.141,71.754,0,1,4,5
16,B,7,5,0.951,1012.778,0.965,1,962.786,368.003,893812.052,1.295,57507.589,33,438765.015,0.853,2342.0,52.405,0.986,20.293,15.988,16.656,186.325,2354.833,14720.844,17867499.48,1213.755,0.526,82.221,2,170.242,15.988,16.656,1.249,74.957,0,0,4,5
17,B,7,1,24.294,17081.339,0.992,19,21888.046,122.844,325959.837,1.004,218188.321,92,585636.246,0.868,2044.0,64.212,1.009,22.258,25.836,31.589,284.664,2057.292,9606.144,19409511.987,2020.531,0.417,175.565,5,246.693,25.836,31.589,0.956,79.172,0,3,5,5
18,B,7,2,49.961,37152.809,0.921,30,64223.076,821.669,3260566.331,1.294,92035.435,45,395387.768,0.927,1852.0,54.124,0.95,18.688,25.28,29.603,216.006,1830.445,11828.926,23006106.27,1944.902,0.602,125.181,4,201.486,25.28,29.603,0.863,81.507,0,0,5,5
19,B,7,3,8.133,6794.174,0.971,7,7979.243,249.173,658531.264,1.014,155281.823,69,465813.977,0.869,2102.0,56.974,1.046,21.161,24.128,26.885,224.562,2074.321,10284.783,20734008.515,2015.989,0.416,124.73,3,246.764,24.128,26.885,1.393,101.053,0,1,5,5
20,B,7,4,96.12,52611.008,0.912,47,109911.961,388.495,1643349.068,0.934,141598.86,43,429384.846,0.782,2120.5,56.954,1.24,23.22,19.138,19.198,201.958,2126.109,12915.018,14076861.873,1089.961,0.609,86.715,3,149.984,19.138,19.198,0.883,58.294,0,1,5,5
21,B,7,5,48.483,38916.499,0.932,26,83261.634,429.583,2033744.396,1.044,110629.284,39,723981.51,0.848,3501.0,54.829,1.114,21.116,18.763,20.892,202.909,3568.017,15262.503,18644237.771,1221.571,0.587,72.796,2,161.682,18.763,20.892,1.157,67.61,0,0,5,5
22,B,7,6,240.829,190129.133,0.911,97,607132.84,398.635,1634934.538,1.005,295881.823,98,422660.236,0.928,1677.0,58.307,0.999,20.62,25.728,28.668,251.074,1683.406,10253.729,19341398.896,1886.28,0.375,177.935,6,251.463,25.728,28.668,0.888,89.177,0,0,5,5
23,B,7,7,2.535,1423.125,0.642,1,3607.676,842.161,2805270.755,1.233,70059.582,36,478174.505,0.933,1997.0,57.254,0.962,20.732,15.744,10.754,243.469,1964.003,12522.105,36992355.321,2954.164,0.223,259.154,5,408.183,15.744,10.754,1.015,176.43,0,3,5,5
24,B,7,8,5.493,10916.045,1.183,8,7454.596,155.377,443053.56,1.257,47898.98,25,278676.202,0.837,1860.0,46.893,1.014,18.539,13.597,13.819,146.398,1903.546,13966.345,14644482.343,1048.555,0.456,82.53,2,169.931,13.597,13.819,1.105,74.346,0,0,5,5
25,B,7,1,4.119,4050.261,1.082,3,6121.483,1020.247,2012636.191,1.239,70460.019,45,333551.959,0.822,1699.5,54.96,1.02,19.112,25.947,26.531,197.522,1688.685,11692.575,27445208.082,2347.234,0.422,150.728,3,264.358,25.947,26.531,0.898,111.543,0,1,6,5
26,B,7,2,4.648,2025.543,0.965,2,4683.588,354.694,671837.362,1.319,76881.985,51,302814.412,0.896,1765.0,49.595,0.982,18.539,26.036,26.974,175.34,1727.011,9484.622,13051818.403,1376.103,0.688,118.733,5,158.584,26.036,26.974,1.03,58.907,0,1,6,5
27,B,7,3,43.835,35124.337,0.957,31,50763.397,440.357,1269214.742,1.241,69835.967,43,679053.665,0.913,3570.5,50.725,0.987,19.33,15.348,13.753,186.959,3632.098,15572.694,17636515.793,1132.528,0.454,77.877,2,177.023,15.348,13.753,1.03,71.493,0,0,6,5
28,B,7,4,5.176,3559.371,1.073,3,5921.004,793.044,2000677.36,1.376,51285.585,34,564323.653,0.905,2454.0,56.501,0.928,20.536,24.2,27.704,229.949,2454.124,13939.345,23029267.539,1652.105,0.563,103.153,3,192.102,24.2,27.704,0.81,70.885,0,1,6,5
29,B,7,5,112.598,71014.239,0.928,55,166469.821,908.389,2824807.237,1.187,86462.401,48,378031.63,0.959,2014.0,49.936,0.97,16.943,15.075,15.39,190.233,1987.198,11092.97,23104999.265,2082.851,0.29,149.895,2,300.236,15.075,15.39,1.052,138.87,0,0,6,5
30,B,7,6,85.874,59340.714,0.966,50,106653.697,799.699,3206465.345,1.166,100679.75,50,425532.539,0.874,1878.0,56.703,1.063,21.862,18.539,18.835,223.611,1903.0,16785.55,24907108.47,1483.842,0.525,108.679,3,188.438,18.539,18.835,1.024,75.092,0,1,6,5
31,B,7,7,1.901,1647.556,0.965,2,1566.231,551.688,1262535.55,1.338,67207.211,44,374624.539,0.866,2117.0,51.574,1.032,20.363,15.727,11.296,183.368,2043.023,14488.475,18454709.773,1273.751,0.36,130.286,4,210.73,15.727,11.296,0.824,92.491,0,2,6,5
32,B,7,8,3.908,2735.298,0.974,3,3549.476,1117.107,3435344.633,1.039,87673.381,42,409509.514,0.855,1778.0,58.407,1.087,22.746,21.531,22.924,232.062,1764.659,13257.812,31497289.546,2375.753,0.358,184.577,5,288.841,21.531,22.924,0.85,119.145,0,1,6,5
33,B,7,9,8.239,2705.101,0.752,2,11888.483,976.412,2281544.257,1.338,76657.423,51,339178.37,0.885,1737.0,53.179,1.014,20.311,22.84,17.403,199.106,1703.506,12250.812,30762533.174,2511.061,0.383,216.527,6,287.042,22.84,17.403,0.821,101.238,1,2,6,5
34,B,7,10,28.308,18155.061,1.011,21,24866.399,290.367,626295.615,1.026,239533.874,126,325966.28,0.477,1543.0,74.108,1.718,24.941,18.992,16.371,208.613,1562.544,7922.587,17758493.267,2241.502,0.357,165.135,4,280.75,18.992,16.371,0.696,108.722,0,0,6,5
35,B,7,1,46.581,36854.672,0.918,33,51413.74,452.716,1365319.829,1.068,49013.05,25,349384.116,0.821,2072.5,50.869,1.111,20.327,16.994,18.442,169.003,2067.331,13344.107,13776379.169,1032.394,0.624,64.611,2,144.179,16.994,18.442,1.062,56.613,0,0,7,5
36,B,7,2,10.88,9456.48,0.974,10,10374.221,582.319,1273694.365,1.245,66734.409,45,349708.601,0.905,1661.0,54.705,0.979,20.287,16.787,17.094,215.478,1622.942,10071.225,18419508.763,1828.924,0.328,153.856,4,264.833,16.787,17.094,0.885,116.072,0,0,7,5
37,B,7,3,49.433,34730.472,0.95,29,65699.313,1116.473,2830569.167,1.268,89352.535,59,337622.807,0.377,1342.0,91.725,1.444,21.612,23.214,25.338,252.342,1337.958,9311.809,20615723.112,2213.933,0.48,177.216,6,240.637,23.214,25.338,1.082,86.645,0,2,7,5
38,B,7,4,65.911,48452.372,0.974,41,77336.405,577.989,1580370.379,1.218,48770.506,31,547664.967,0.826,2599.0,55.364,1.022,21.066,15.275,16.228,201.536,2717.461,19343.124,24734350.593,1278.715,0.435,107.494,3,192.217,15.275,16.228,0.898,78.027,0,1,7,5
39,B,7,5,8.45,5104.537,0.721,4,11511.291,582.425,1332625.232,1.222,60771.697,41,355558.835,0.821,1720.0,56.868,1.118,22.345,19.41,20.204,211.253,1683.093,10588.572,18591739.246,1755.831,0.508,96.423,2,208.493,19.41,20.204,0.984,90.669,0,0,7,5
40,B,7,6,43.835,27895.238,0.928,27,46787.718,364.2,1220115.175,1.077,82311.777,33,347747.538,0.693,1922.5,57.077,1.263,22.753,23.826,24.495,179.776,1934.333,11076.119,13020180.494,1175.518,0.497,131.184,7,172.459,23.826,24.495,0.739,54.777,0,3,7,5
41,B,7,7,24.928,14137.775,0.953,16,22118.946,183.051,474433.423,1.001,125999.872,58,317786.135,0.726,1667.0,56.77,1.058,21.336,17.903,20.605,186.22,1706.512,7917.507,10401889.602,1313.783,0.515,94.475,3,179.076,17.903,20.605,0.866,69.968,0,1,7,5
42,B,7,8,5.281,1222.46,0.63,1,6456.214,505.106,1469976.022,1.31,36307.315,24,351750.469,0.938,2191.0,46.848,0.881,16.377,24.808,28.497,163.827,2147.087,17127.946,18630795.732,1087.743,0.676,57.165,2,142.215,24.808,28.497,1.043,52.688,0,0,7,5
43,B,7,1,105.098,62447.492,0.916,39,240816.254,335.998,1345582.34,1.033,130434.329,51,561683.516,0.862,2365.0,59.834,1.046,22.892,21.021,21.602,245.687,2286.171,13038.769,17634189.051,1352.443,0.606,105.531,4,167.481,21.021,21.602,0.966,65.704,0,2,8,5
44,B,7,2,147.032,96887.664,0.89,76,191051.134,572.813,1981308.402,1.087,107850.269,43,489098.829,0.937,2373.0,51.989,0.945,19.36,27.697,31.129,201.536,2426.862,12186.487,23208522.613,1904.447,0.548,135.676,5,209.059,27.697,31.129,1.071,65.296,0,1,8,5
45,B,7,3,41.617,29245.201,0.939,25,52088.271,866.032,3581016.579,1.144,93547.459,41,702752.045,0.909,2243.0,65.31,0.957,23.415,26.723,26.723,308.535,2277.704,14545.204,35958512.1,2472.19,0.53,134.951,3,242.16,26.723,26.723,0.877,97.373,0,1,8,5
46,B,7,1,54.292,33734.282,0.939,31,63356.515,130.766,515428.473,0.958,136262.524,44,358118.379,0.743,2305.0,50.159,1.134,18.507,15.925,15.246,148.828,2406.259,9232.016,12740286.735,1380.011,0.353,130.931,4,221.497,15.925,15.246,0.786,93.179,0,0,9,5
