,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1999,F,9,4,69.291,27917.363,0.97,37,51527.605,280.016,1374144.93,1.036,48212.458,15,277668.313,0.803,1325.0,57.968,1.169,22.577,21.777,22.562,214.633,1293.688,2749.702,5821611.311,2117.179,0.414,163.046,6,253.428,21.777,22.562,1.242,105.271,0,0,20,42
2000,F,9,5,319.204,260039.578,0.868,91,1700425.133,300.613,1968484.173,1.049,111934.021,30,266844.335,0.748,1339.0,57.927,1.311,23.064,13.528,13.82,199.74,1335.959,3071.659,4544879.865,1479.617,0.322,135.213,3,240.404,13.528,13.82,1.01,108.504,0,1,20,42
2001,F,9,6,133.512,46758.671,0.896,66,98176.636,116.823,571348.56,0.969,145976.029,38,418023.334,0.831,2386.0,50.588,1.081,20.497,12.109,12.369,169.214,2470.386,2798.02,2991509.119,1069.152,0.346,104.159,3,196.921,12.109,12.369,1.364,86.924,0,1,20,42
2002,F,11,1,192.874,71342.204,0.921,102,141657.397,112.07,681492.794,0.958,277593.383,54,552373.906,0.838,2108.0,62.453,0.937,22.469,15.504,16.737,260.158,2123.222,3394.419,6329681.097,1864.732,0.275,155.579,3,291.888,15.504,16.737,0.826,114.093,0,1,1,40
2003,F,11,2,145.237,57569.285,0.916,76,114487.07,141.223,885979.629,1.04,261586.785,54,506440.918,0.82,2345.0,57.468,1.036,22.626,13.205,14.052,215.584,2349.16,3907.094,4412101.228,1129.254,0.353,131.121,6,200.608,13.205,14.052,0.892,86.419,0,2,1,40
2004,F,11,3,197.627,69192.199,0.871,60,329048.041,280.755,2106295.389,0.922,211619.674,40,314500.303,0.859,1783.0,51.827,1.083,20.769,11.022,7.651,183.579,1713.161,3109.641,4429950.113,1424.586,0.218,162.21,4,286.496,11.022,7.651,1.027,127.079,0,0,1,40
2005,F,11,4,29.364,11111.382,0.93,16,21128.908,56.405,259550.291,0.966,97433.489,23,415948.511,0.875,1587.0,61.536,0.965,22.766,14.424,12.198,263.75,1577.058,3340.882,5336693.499,1597.391,0.341,117.835,2,242.791,14.424,12.198,1.423,104.699,0,0,1,40
2006,F,11,1,79.431,27068.289,0.897,30,79972.739,224.456,1016221.538,0.972,79412.038,22,344881.994,0.852,1447.0,60.472,1.053,23.844,16.254,17.952,247.906,1391.183,2814.525,6028717.158,2142.002,0.299,162.35,3,299.874,16.254,17.952,0.875,126.286,0,1,2,40
2007,F,11,2,143.547,56098.419,0.911,63,133605.06,165.728,866461.949,1.015,169093.735,42,596859.598,0.885,2367.5,60.754,1.005,23.768,15.6,18.122,259.841,2297.015,4028.03,4799268.184,1191.468,0.48,83.178,2,176.603,15.6,18.122,1.141,77.149,0,0,2,40
2008,F,11,3,166.151,51030.703,0.872,74,121563.207,117.879,743460.319,0.944,205052.883,42,540955.778,0.838,2378.0,59.07,1.039,23.481,16.149,14.452,232.695,2324.738,3474.675,4703703.588,1353.71,0.444,122.83,4,195.747,16.149,14.452,1.165,86.441,0,2,2,40
2009,F,11,4,213.683,88525.908,0.867,93,211124.093,248.856,1440471.982,0.951,268174.778,55,633473.681,0.96,3055.0,52.22,0.887,18.799,15.657,11.375,208.401,3039.683,4446.875,5260731.824,1183.018,0.373,113.077,4,199.696,15.657,11.375,0.748,54.708,0,2,2,40
2010,F,11,1,154.109,66586.476,0.93,77,140810.8,113.126,668627.159,1.014,217554.208,43,354604.393,0.923,1544.0,55.982,0.996,21.174,17.252,18.842,230.16,1540.684,3660.727,5640356.726,1540.775,0.366,134.921,4,230.008,17.252,18.842,1.22,96.585,0,2,3,40
2011,F,11,2,145.342,45927.377,0.91,61,116141.5,54.82,302619.953,0.984,157007.292,31,287185.691,0.924,1506.0,51.11,0.974,18.78,14.011,14.187,192.135,1494.71,3085.535,4607127.512,1493.137,0.348,115.242,2,232.231,14.011,14.187,1.177,107.471,0,0,3,40
2012,F,11,3,64.115,24080.356,0.973,30,52547.641,24.928,116946.269,1.006,69324.518,15,281661.104,0.868,1520.0,52.311,1.059,20.778,10.62,11.704,189.072,1489.706,2781.776,3881781.518,1395.433,0.227,142.06,2,277.981,10.62,11.704,1.062,130.974,0,0,3,40
2013,F,11,4,76.474,33144.193,0.977,45,55602.89,64.327,393769.463,0.901,119722.246,23,261351.541,0.849,1244.0,55.994,1.108,21.435,16.149,18.243,211.781,1234.063,2885.253,3097574.371,1073.589,0.483,102.03,4,167.204,16.149,18.243,1.196,66.991,0,2,3,40
2014,F,11,1,76.685,26917.376,0.917,39,53737.842,69.714,333248.177,0.936,127969.733,32,273477.156,0.859,1885.0,46.581,1.065,18.539,12.191,13.508,148.3,1844.084,2970.647,3227533.518,1086.475,0.33,99.542,2,203.255,12.191,13.508,1.184,92.659,0,0,4,40
2015,F,11,2,154.32,52260.835,0.916,55,172575.882,183.262,922201.837,0.949,191895.649,49,387153.542,0.892,1716.0,56.787,1.036,21.333,14.424,14.535,228.787,1692.199,3842.876,6004218.234,1562.428,0.36,117.518,2,233.529,14.424,14.535,1.239,109.595,0,0,4,40
2016,F,11,3,28.942,7701.407,0.877,8,35797.694,141.011,581926.851,1.211,77064.011,23,408142.178,0.756,1898.0,60.377,1.128,24.008,20.819,21.595,219.175,1862.173,3747.822,3888231.606,1037.464,0.579,62.207,2,150.083,20.819,21.595,0.87,59.519,0,0,4,40
