,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
430,B,7,1,41.828,23831.509,0.989,34,29493.689,371.489,882465.221,1.026,189678.695,96,755121.072,0.863,2744.0,63.31,1.092,24.14,20.393,19.562,275.263,2743.272,8787.61,25880216.933,2945.08,0.342,213.863,5,328.973,20.393,19.562,0.916,142.183,0,1,2,5
431,B,7,2,15.105,9186.122,0.952,13,10724.478,773.292,1846530.465,1.091,185088.994,103,431265.95,0.785,2288.0,54.485,1.16,21.438,22.057,18.608,185.375,2326.456,7816.897,21344450.424,2730.553,0.378,199.733,5,301.422,22.057,18.608,0.799,99.528,0,3,2,5
432,B,7,3,136.575,56217.555,0.898,45,187823.819,677.7,2306373.793,1.078,67368.815,37,556143.191,0.804,3048.0,52.758,1.128,20.603,16.499,19.14,177.981,3124.737,11943.962,16284731.588,1363.428,0.445,118.327,4,196.21,16.499,19.14,0.935,87.497,0,0,2,5
433,B,7,4,153.475,60579.87,0.907,52,221968.986,889.059,2565860.708,1.26,70323.192,41,448809.786,0.873,2107.0,55.388,1.064,20.674,24.078,27.282,213.154,2105.561,10607.815,27193740.443,2563.557,0.43,173.748,5,273.726,24.078,27.282,1.351,111.186,0,3,2,5
434,B,7,5,32.005,14861.512,0.936,16,29151.881,530.245,2023941.827,1.356,38112.233,22,392241.469,0.729,2896.5,48.042,1.298,20.077,16.281,18.535,133.935,2928.606,16129.466,16931375.108,1049.717,0.508,96.17,4,161.138,16.281,18.535,0.792,65.843,0,0,2,5
435,B,7,6,1.901,1337.778,0.965,2,1271.744,566.687,1301331.244,1.341,70182.302,43,365897.777,0.885,2573.0,45.166,0.955,16.277,20.156,19.221,143.652,2547.11,13724.955,17912741.986,1305.122,0.628,72.571,2,161.61,20.156,19.221,0.988,65.139,0,0,2,5
436,B,7,1,44.786,20286.956,0.927,27,33594.852,399.268,1468246.387,0.946,74461.539,29,436473.446,0.845,2372.0,53.02,1.073,20.225,11.716,11.036,188.966,2309.799,10886.625,16676096.04,1531.797,0.232,157.428,4,287.979,11.716,11.036,1.256,127.043,0,0,3,5
437,B,7,2,13.52,8957.09,0.976,13,9325.243,326.597,968952.057,0.996,145528.033,57,448326.228,0.902,2157.5,54.088,1.0,20.155,33.552,41.785,209.986,2135.033,7434.422,14203226.125,1910.468,0.676,121.156,4,188.386,33.552,41.785,1.049,62.757,0,2,3,5
438,B,7,3,5.704,3624.611,0.937,5,4143.731,223.189,700506.529,1.017,59614.058,25,585102.832,0.844,2990.0,55.131,1.064,21.493,14.439,14.809,204.071,2867.159,8869.83,9681819.867,1091.545,0.477,82.364,2,169.537,14.439,14.809,1.011,76.735,0,0,3,5
439,B,7,4,17.323,10667.224,1.048,14,12785.57,355.117,1095385.494,1.22,61855.142,26,425744.426,0.859,2387.0,51.531,1.045,19.886,15.25,15.63,181.572,2344.768,11394.184,14470025.991,1269.948,0.463,87.027,2,185.657,15.25,15.63,1.391,82.929,0,0,3,5
440,B,7,5,61.792,35676.832,0.97,42,52065.35,464.018,1690573.552,1.042,153022.663,58,486043.474,0.843,2304.0,56.496,1.062,20.645,17.712,20.45,214.211,2268.997,17948.457,25011741.213,1393.532,0.529,84.088,2,181.878,17.712,20.45,1.712,79.784,0,0,3,5
441,B,7,6,114.394,55028.096,0.923,59,107929.983,486.305,2779593.144,0.988,71475.334,21,419924.19,0.775,2883.0,48.057,1.118,18.955,10.4,9.75,142.49,2947.038,16336.848,16997213.32,1040.422,0.272,120.226,3,219.198,10.4,9.75,0.949,97.414,0,1,3,5
442,B,7,7,6.76,4917.75,0.972,6,5572.964,413.845,1367172.203,1.309,20060.667,9,430780.385,0.895,2380.0,50.577,0.986,19.054,14.052,13.455,182.206,2364.251,13723.287,14892613.978,1085.208,0.446,96.881,3,174.902,14.052,13.455,1.169,78.635,0,1,3,5
