,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
500,C,10,7,14.576,33932.354,0.832,5,81207.619,629.218,3142790.154,1.425,73365.947,25,228654.304,0.743,2281.0,41.112,1.25,16.479,28.734,27.551,99.923,2288.311,17452.017,34211603.877,1960.324,0.639,149.878,6,196.414,28.734,27.551,1.232,76.437,0,0,9,11
501,C,10,1,59.573,57811.87,0.897,30,118053.869,503.628,2315704.845,1.077,57985.687,17,385245.292,0.898,2575.0,45.775,0.963,14.955,23.732,24.694,149.778,2572.1,7469.922,10459280.856,1400.186,0.681,90.22,3,160.725,23.732,24.694,1.27,65.039,0,1,11,11
502,C,10,2,2.218,1624.429,1.06,1,3603.24,169.636,686112.9,1.242,100436.683,31,356961.345,0.803,2621.0,46.168,1.107,17.094,23.654,28.006,136.153,2621.773,19498.494,25942209.598,1330.472,0.64,152.058,7,161.643,23.654,28.006,1.041,55.598,0,1,11,11
503,C,10,3,583.587,309459.299,0.857,185,1157964.176,1255.372,8036384.357,0.968,264560.267,70,237659.181,0.816,2602.0,37.206,1.079,13.819,18.85,16.694,89.888,2643.941,15618.94,45372119.452,2904.942,0.286,201.376,4,357.043,18.85,16.694,0.886,135.915,0,2,11,11
504,C,10,1,119.781,69354.624,0.93,72,116530.839,276.636,749132.467,1.179,150317.05,71,467049.808,0.893,2346.0,52.847,1.043,20.006,16.087,12.109,198.472,2353.224,8628.671,25312785.852,2933.567,0.191,291.122,9,439.662,16.087,12.109,1.46,181.187,0,5,12,11
505,C,10,2,116.295,116693.736,0.945,39,411639.158,1560.21,5788752.254,1.253,182093.072,86,689366.41,0.595,2941.0,70.109,1.608,29.15,21.435,13.444,232.695,2962.527,15686.288,76014752.51,4845.936,0.254,329.561,6,489.265,21.435,13.444,0.877,187.385,0,2,12,11
506,C,10,3,0.951,1848.778,0.965,1,1757.521,727.028,2821551.509,1.329,56502.915,26,218553.55,0.816,2317.5,38.099,1.047,13.61,26.186,26.858,94.219,2319.636,9367.516,20824147.495,2223.017,0.594,137.128,4,216.945,26.186,26.858,0.89,84.338,0,0,12,11
507,C,10,4,83.234,31977.552,0.996,24,133869.337,316.563,1024721.415,0.952,142309.051,60,198268.07,0.76,2249.0,38.264,1.055,13.396,34.978,40.532,88.515,2239.936,8533.796,16868719.742,1976.696,0.759,142.754,5,180.862,34.978,40.532,0.931,61.508,0,1,12,11
508,C,10,1,46.476,32646.157,1.004,36,40881.396,56.088,277833.513,1.064,377935.823,86,518632.444,0.687,2389.0,63.219,1.434,25.374,16.077,18.643,218.541,2373.154,8987.805,18444943.644,2052.219,0.294,173.274,4,296.131,16.077,18.643,1.037,118.64,0,2,13,11
509,C,10,2,198.05,175174.943,0.836,51,1124500.829,250.124,2511803.029,0.998,113633.763,21,456964.053,0.848,3252.0,45.346,1.024,16.787,11.583,11.118,138.688,3294.914,12467.82,17424343.567,1397.545,0.265,133.249,3,257.587,11.583,11.118,1.765,118.953,0,1,13,11
510,C,10,3,204.599,266760.291,0.889,62,1012033.55,518.627,3251114.864,1.039,147094.785,35,807089.879,0.756,3298.0,63.81,1.203,24.553,15.706,16.101,244.948,3294.943,9499.751,27557095.048,2900.823,0.21,216.529,3,416.668,15.706,16.101,1.022,188.107,0,1,13,11
511,C,10,1,78.058,37681.675,0.918,40,74320.238,53.447,250027.949,0.949,183433.318,45,241495.222,0.86,2381.5,38.562,1.039,14.368,18.842,19.886,101.824,2371.692,8574.031,12832092.926,1496.623,0.51,100.215,3,192.122,18.842,19.886,0.944,80.343,0,1,14,11
512,C,10,2,6.549,2465.532,0.943,3,5559.972,46.264,149927.008,1.049,73468.232,25,312133.211,0.66,2330.0,50.515,1.365,18.971,15.727,12.48,133.935,2330.491,7056.353,28615035.601,4055.216,0.17,322.523,5,548.158,15.727,12.48,0.842,195.461,0,1,14,11
