,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
978,B,11,3,3.803,5326.444,0.965,4,5063.527,547.674,1085693.093,1.255,54935.727,39,307283.261,0.887,1280.0,58.835,1.021,22.348,25.102,25.807,244.42,1257.194,11635.929,23323937.401,2004.476,0.597,115.044,4,205.397,25.102,25.807,0.865,83.089,0,0,11,9
979,B,11,4,41.511,25385.71,0.963,16,69559.225,372.017,673850.288,1.297,42934.604,32,311697.502,0.878,1555.0,54.434,1.041,20.832,13.342,13.342,206.922,1506.349,9252.396,13818030.9,1493.454,0.308,134.306,3,246.799,13.342,13.342,0.906,111.306,0,1,11,9
980,B,11,5,292.374,207017.015,0.94,174,348099.486,630.063,1501151.286,0.984,351553.076,192,482787.007,0.845,1326.0,72.821,1.054,26.406,19.825,14.32,356.384,1354.682,9284.799,40411613.871,4352.449,0.211,337.026,8,509.679,19.825,14.32,0.793,161.795,0,6,11,9
981,B,11,6,7.394,2196.362,0.809,2,8360.027,286.142,495107.292,1.321,116019.442,88,458904.097,0.846,1775.0,63.046,1.072,25.035,18.876,20.285,267.658,1714.518,12118.209,12215088.119,1007.994,0.626,96.004,5,142.224,18.876,20.285,0.986,57.66,0,1,11,9
982,B,11,7,2.218,2101.944,0.999,2,2338.361,431.485,714785.976,1.371,90643.295,68,435836.729,0.903,1687.0,60.404,0.971,22.673,16.575,12.745,262.06,1663.121,8480.158,23366911.049,2755.481,0.261,195.969,3,363.9,16.575,12.745,0.937,157.387,0,1,11,9
983,B,11,8,237.977,129293.885,0.886,113,275312.207,349.624,1238675.878,1.053,175585.399,81,309456.634,0.812,1489.0,56.107,1.121,20.508,13.735,10.83,203.437,1521.144,10400.84,17967688.302,1727.523,0.297,153.687,3,270.488,13.735,10.83,0.963,108.735,0,1,11,9
984,B,11,9,54.398,36894.782,0.882,27,75974.984,388.283,908447.988,1.138,30841.267,21,458678.69,0.756,2024.0,61.079,1.09,21.321,16.371,18.025,224.456,2043.508,15741.51,18936739.543,1202.981,0.456,121.921,5,182.1,16.371,18.025,0.706,60.826,0,1,11,9
985,B,11,10,36.652,26086.874,0.967,25,38412.903,166.151,412195.176,1.022,49436.915,28,481084.412,0.891,2172.5,55.838,1.054,21.935,16.436,18.228,221.182,2175.061,8841.239,11674307.365,1320.438,0.395,98.642,2,204.955,16.436,18.228,1.305,91.318,0,0,11,9
986,B,11,11,147.56,70818.979,0.911,74,142685.777,211.781,689070.867,0.935,102939.233,52,495670.809,0.817,2136.0,59.113,1.045,21.333,18.507,17.252,227.097,2182.638,8247.645,13632948.83,1652.95,0.452,119.706,3,214.47,18.507,17.252,0.934,86.205,0,1,11,9
987,B,11,1,239.878,140496.765,0.909,131,256724.357,342.758,1055959.949,0.944,332289.613,136,260499.029,0.42,1168.0,80.843,1.363,21.781,20.29,23.844,218.541,1191.989,7223.598,18633319.151,2579.507,0.331,182.413,6,313.071,20.29,23.844,1.688,125.846,0,4,12,9
