,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
624,B,6,7,152.314,60801.145,0.942,72,140664.296,256.461,1323069.723,0.971,193339.596,50,336342.508,0.797,1710.0,55.544,1.135,22.257,15.657,15.161,195.726,1718.435,14695.066,22328247.347,1519.438,0.321,157.955,6,243.727,15.657,15.161,1.077,101.799,0,2,6,4
625,B,6,8,171.221,40570.093,0.84,36,253935.604,549.153,2844438.888,0.972,44797.742,15,292553.74,0.872,1351.5,56.633,1.014,21.116,18.23,12.494,222.45,1315.146,12679.675,20069571.034,1582.814,0.341,151.077,4,241.637,18.23,12.494,0.968,90.756,0,0,6,4
626,B,6,9,50.595,17277.879,0.92,31,28295.672,235.653,927471.441,0.895,223339.193,68,264403.938,0.852,1349.5,55.047,1.062,20.855,16.351,12.95,205.338,1287.652,9285.426,18176941.326,1957.577,0.337,195.929,6,270.33,16.351,12.95,0.75,107.644,0,0,6,4
627,B,6,10,92.951,32122.16,0.899,43,71908.149,207.767,1006525.652,1.039,141248.303,43,365581.002,0.877,2086.0,50.644,1.076,19.579,13.908,9.826,179.037,2041.929,15169.591,17758425.138,1170.659,0.393,119.578,4,193.405,13.908,9.826,0.986,71.121,0,2,6,4
628,B,6,11,86.297,32058.786,0.936,40,74033.779,389.868,1791203.049,1.011,143398.904,45,309917.588,0.851,1602.0,53.259,1.06,20.611,24.463,25.154,192.135,1613.022,11851.455,24953953.437,2105.56,0.567,141.075,4,215.935,24.463,25.154,0.692,78.221,0,0,6,4
629,B,6,12,239.561,97932.544,0.912,101,298306.586,366.419,2157469.356,0.935,342804.581,82,470065.024,0.905,1915.0,58.507,1.057,22.122,18.179,17.882,246.638,1905.89,12656.01,25577206.056,2020.953,0.43,150.448,4,243.078,18.179,17.882,0.886,95.28,0,2,6,4
630,B,6,13,241.251,74651.137,0.933,130,142337.315,353.004,1729441.812,0.976,548296.27,138,442189.64,0.89,1359.0,67.902,1.034,25.126,47.323,49.722,326.597,1353.929,10075.451,32426191.489,3218.336,0.592,214.146,7,261.381,47.323,49.722,0.921,91.285,0,3,6,4
631,B,6,14,150.835,65376.879,0.877,52,297334.293,247.377,1244334.717,1.036,195257.609,58,312157.189,0.873,1666.0,52.309,1.037,20.944,12.574,13.325,190.022,1642.74,12849.417,17150085.092,1334.698,0.251,150.663,5,258.6,12.574,13.325,0.74,99.968,0,3,6,4
632,B,6,15,116.506,37153.503,0.893,55,86094.011,338.005,1662346.643,0.991,151360.188,42,446362.207,0.935,2081.0,53.29,0.923,18.192,15.949,17.335,211.359,2111.87,16692.549,20318850.618,1217.241,0.479,83.115,2,178.791,15.949,17.335,1.032,77.043,0,0,6,4
633,B,6,1,3.803,2093.444,0.965,4,1990.11,312.443,820665.959,1.343,131297.412,61,241020.325,0.819,1015.0,61.38,1.033,23.238,17.801,16.25,245.687,981.004,14466.181,17871643.105,1235.409,0.526,97.196,3,171.865,17.801,16.25,0.797,67.065,0,1,7,4
634,B,6,2,98.444,43653.753,0.948,60,70695.239,304.416,974664.977,1.134,132753.834,55,290411.738,0.867,1753.0,49.353,1.026,19.441,16.656,16.72,168.052,1728.107,13161.766,19364547.278,1471.273,0.402,116.774,3,214.38,16.656,16.72,0.929,88.584,0,1,7,4
635,B,6,3,178.298,56513.114,0.96,87,122056.694,339.484,1074521.498,0.973,139411.535,55,257593.558,0.72,1466.0,56.129,1.208,22.943,9.322,8.96,180.41,1427.821,11375.57,19288684.364,1695.624,0.16,193.516,3,365.477,9.322,8.96,0.975,166.881,0,1,7,4
636,B,6,4,84.501,34238.229,0.966,47,65111.079,389.023,1544086.802,1.101,57209.333,23,289124.256,0.788,1830.0,48.748,1.092,18.873,15.988,14.983,148.933,1941.298,14486.228,18419714.523,1271.533,0.442,106.254,3,190.125,15.988,14.983,1.047,82.13,0,1,7,4
637,B,6,5,269.982,208692.256,0.869,67,1542304.776,400.219,2727992.762,0.95,115014.876,34,313795.351,0.794,1620.0,54.663,1.106,21.493,12.751,13.82,188.86,1661.521,19652.894,23600543.851,1200.869,0.295,119.307,3,226.226,12.751,13.82,0.904,90.368,0,1,7,4
638,B,6,6,149.99,39363.562,0.91,58,109596.454,252.659,884826.081,1.0,200253.83,63,332121.669,0.921,1754.0,50.504,0.966,17.956,20.001,14.939,186.853,1777.445,9450.204,15299300.305,1618.939,0.492,153.445,5,203.412,20.001,14.939,0.882,67.069,0,1,7,4
639,B,6,7,119.675,53284.093,0.907,70,94071.036,460.532,2000366.395,1.167,81157.736,34,536480.591,0.906,2540.5,54.297,0.987,20.218,9.006,7.475,212.521,2524.369,19444.451,32707576.907,1682.103,0.138,218.626,4,391.578,9.006,7.475,0.887,180.334,0,0,7,4
