,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
4382,F,8,2,12.992,4715.42,0.886,7,8972.345,132.878,276299.498,1.083,79431.351,45,281239.865,0.853,1263.0,57.972,1.073,22.626,23.457,27.265,228.259,1232.108,9026.596,16384059.448,1815.087,0.521,116.477,3,209.263,23.457,27.265,1.176,91.002,0,1,7,43
4383,F,8,3,4.331,2302.103,0.986,4,2486.978,13.943,25551.282,1.159,25240.562,15,256144.573,0.868,1294.5,54.376,1.052,21.397,18.332,17.312,204.282,1253.878,7655.783,11419815.108,1491.659,0.451,118.094,4,203.863,18.332,17.312,0.778,81.243,0,0,7,43
4384,F,8,4,24.611,7965.642,0.881,10,22246.649,196.043,534291.057,1.113,78035.043,43,294540.47,0.921,1385.5,54.312,0.984,19.562,11.707,10.62,216.112,1362.907,8937.729,18581967.625,2079.048,0.189,213.839,4,371.41,11.707,10.62,0.901,171.678,0,0,7,43
4385,F,8,5,76.262,33194.456,0.927,39,67673.896,485.988,1275221.092,1.045,72916.034,35,259082.259,0.752,1181.0,60.343,1.249,24.394,14.316,13.589,218.013,1188.378,9824.562,29384503.193,2990.922,0.194,222.452,2,440.594,14.316,13.589,1.004,201.174,0,0,7,43
4386,F,8,6,57.461,24512.657,0.98,34,44721.451,759.35,1683688.389,1.111,254280.245,149,588439.892,0.837,1233.0,84.836,1.056,29.681,19.698,8.878,479.545,1227.08,8653.757,35232704.835,4071.377,0.183,343.352,8,529.439,19.698,8.878,0.859,161.997,0,6,7,43
4387,F,8,7,15.633,6621.934,0.897,10,10577.341,213.366,459811.64,1.115,170306.786,97,298547.731,0.86,1263.0,59.149,1.054,22.779,18.876,19.869,239.561,1246.228,8314.361,30522452.398,3671.052,0.242,226.344,3,436.194,18.876,19.869,0.984,202.004,0,1,7,43
4388,F,8,8,64.01,18913.989,0.896,27,47638.435,327.02,982187.068,0.876,90039.112,41,246249.686,0.759,1185.0,59.069,1.294,24.553,14.629,15.944,210.831,1167.997,9685.317,16214977.693,1674.181,0.297,138.184,3,266.1,14.629,15.944,0.944,115.943,0,1,7,43
4389,F,8,9,20.386,9270.85,0.967,16,12284.266,115.027,267245.61,1.065,56766.059,30,280318.379,0.905,1283.0,54.958,0.94,18.644,16.585,20.155,217.485,1288.908,8344.453,14870032.704,1782.026,0.317,151.715,5,265.788,16.585,20.155,0.879,105.72,0,1,7,43
4390,F,8,10,154.532,61916.768,0.955,81,122836.429,1514.263,4232815.628,1.149,156589.474,78,434690.258,0.335,1358.5,106.716,1.244,25.009,18.846,12.695,303.782,1430.928,12670.254,40342185.622,3184.008,0.224,261.695,7,422.65,18.846,12.695,1.1,134.959,0,5,7,43
4391,F,8,1,27.885,10625.252,0.911,16,19786.922,90.733,298257.575,0.895,79712.326,29,278876.681,0.974,1443.0,51.124,0.902,17.305,12.715,11.819,202.486,1377.263,7463.202,14291317.218,1914.904,0.233,160.776,2,321.252,12.715,11.819,0.993,149.849,0,0,8,43
