,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1087,C,2,6,128.653,107571.788,0.889,48,285051.928,588.868,2586799.488,0.86,48860.98,17,518774.723,0.698,2983.0,55.848,1.056,18.438,15.771,14.039,173.333,2992.933,8286.565,14407134.232,1738.614,0.335,118.3,2,255.56,15.771,14.039,1.302,108.13,0,0,20,19
1088,C,2,7,259.313,182074.339,0.898,50,1020333.581,468.031,1614183.667,1.164,99946.485,42,483511.605,0.813,3124.0,48.599,1.05,16.614,19.246,20.135,152.842,3163.48,9437.891,20679531.709,2191.118,0.361,144.917,3,276.26,19.246,20.135,0.908,114.535,0,1,20,19
1089,C,2,8,5.281,6842.198,0.983,4,9517.167,160.13,423532.394,1.311,123799.427,54,397018.854,0.915,2960.0,42.845,1.01,16.022,16.821,17.813,133.618,2971.306,9548.416,12032199.28,1260.125,0.524,83.13,2,173.855,16.821,17.813,1.131,77.781,0,0,20,19
1090,C,2,9,322.584,595985.208,0.807,93,2536811.179,646.54,3274413.554,1.05,91552.104,31,415533.821,0.524,2904.5,58.416,1.479,18.387,22.745,23.952,142.173,2922.726,14743.918,18314432.915,1242.169,0.621,85.972,3,158.481,22.745,23.952,0.887,63.009,0,1,20,19
1091,C,2,10,188.649,187718.13,0.921,54,706971.616,341.596,1154199.327,1.0,51543.59,21,527112.041,0.813,3020.0,52.013,1.191,20.042,18.716,16.065,175.023,3011.669,7982.851,14622796.677,1831.776,0.52,123.912,4,210.362,18.716,16.065,0.986,71.856,0,2,20,19
1092,C,2,11,262.271,484644.61,0.868,82,2269967.478,277.481,1506803.364,0.964,162530.485,51,486023.3,0.779,3163.0,49.266,1.069,17.316,20.155,23.078,150.518,3229.007,13905.892,14816107.27,1065.455,0.671,61.557,2,141.294,20.155,23.078,0.943,50.435,0,0,20,19
1093,C,2,12,40.455,60990.109,0.97,23,104032.785,596.685,1665399.991,1.281,316010.268,137,392927.091,0.617,2967.0,51.776,1.49,20.686,24.851,29.004,131.716,2983.131,12137.813,30249295.608,2492.154,0.43,180.805,6,269.981,24.851,29.004,1.159,101.726,0,2,20,19
1094,C,3,1,226.147,99778.495,0.929,126,179982.841,4.859,24241.407,1.2,85979.361,18,516517.272,0.691,2612.5,59.854,1.248,21.655,17.875,14.719,196.888,2623.407,7505.229,15483233.897,2062.993,0.382,140.877,3,260.648,17.875,14.719,0.959,83.827,0,1,1,18
1095,C,3,2,61.686,39258.937,0.991,39,62170.54,56.51,290806.465,0.982,79035.727,17,596519.903,0.871,3011.0,53.935,1.074,20.453,13.326,12.572,201.641,2958.324,12076.013,13033549.123,1079.292,0.332,100.089,2,202.245,13.326,12.572,1.295,94.381,0,0,1,18
1096,C,3,1,213.366,146614.665,0.882,62,654866.022,363.25,2145293.569,1.118,42755.413,10,414578.323,0.84,2996.5,45.256,1.117,17.733,12.003,9.312,136.892,3028.505,7974.71,11854270.031,1486.483,0.224,148.813,3,288.962,12.003,9.312,1.038,123.166,0,1,2,18
