,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1164,C,4,3,141.117,51361.388,0.922,28,335516.93,18.696,98254.588,1.087,72489.27,15,281988.652,0.881,1324.0,55.979,0.976,20.991,20.571,21.251,219.598,1284.115,3146.897,4016673.638,1276.392,0.635,69.237,2,158.958,20.571,21.251,1.004,64.777,0,0,12,17
1165,C,4,4,85.558,20340.739,0.854,19,101011.442,20.808,109461.886,0.99,49750.023,10,376014.374,0.871,1488.5,61.821,0.991,23.625,21.458,21.904,264.911,1419.396,3013.03,4149740.742,1377.265,0.557,126.685,5,176.255,21.458,21.904,1.196,62.847,0,3,12,17
1166,C,4,5,158.968,67816.846,0.918,67,193866.61,222.978,1670378.383,1.018,293567.372,51,285265.083,0.885,1161.0,59.613,1.035,22.014,15.614,12.25,250.335,1139.533,2595.862,3532142.103,1360.682,0.435,139.025,5,198.349,15.614,12.25,1.045,68.67,0,1,12,17
1167,C,4,1,260.37,199249.49,0.884,55,1476541.771,205.549,1072441.077,0.92,83178.923,23,290845.652,0.907,1474.0,51.995,0.958,18.873,15.25,13.031,195.092,1490.811,3195.211,3330779.49,1042.429,0.495,105.934,4,162.712,15.25,13.031,0.801,65.694,0,2,13,17
1168,C,4,2,279.594,151432.845,0.883,71,915301.358,170.376,673347.294,0.943,125521.12,38,278527.374,0.914,1219.0,56.428,0.997,20.293,16.571,16.972,231.639,1202.42,2788.968,3735095.662,1339.239,0.363,107.607,3,215.26,16.571,16.972,1.092,88.015,0,1,13,17
1169,C,4,3,133.089,68709.149,0.866,32,368712.197,188.121,856211.417,1.042,30721.794,9,370360.394,0.884,1781.0,54.412,1.015,20.167,13.792,14.378,208.19,1778.954,3814.594,4314494.236,1131.049,0.342,100.05,2,203.881,13.792,14.378,1.738,96.494,0,0,13,17
1170,C,4,4,143.547,71250.051,0.895,58,211153.669,197.205,1053070.957,0.852,128621.137,29,546325.2,0.868,2666.0,53.417,0.957,19.266,22.766,22.766,196.994,2773.315,3807.914,3841573.597,1008.84,0.708,85.717,4,133.784,22.766,22.766,1.063,46.477,0,2,13,17
1171,C,4,5,234.174,104910.726,0.918,59,525111.262,157.595,601280.388,1.037,105888.855,32,327275.205,0.896,1182.0,62.722,1.02,23.678,17.922,16.375,280.439,1167.012,2850.665,5607797.965,1967.19,0.314,177.295,6,280.369,17.922,16.375,1.353,104.999,1,3,13,17
1172,C,4,6,200.057,67169.616,0.917,53,288682.525,180.093,759508.061,1.142,99749.455,32,315050.089,0.941,1251.0,58.592,0.973,21.404,24.232,27.484,257.201,1224.919,2844.387,6118519.929,2151.085,0.528,121.218,3,226.229,24.232,27.484,0.84,91.158,0,1,13,17
1173,C,4,7,103.725,33813.562,0.854,23,187616.052,228.998,1241299.431,1.06,52199.564,15,567162.473,0.918,2795.0,52.489,0.897,18.345,14.335,14.659,201.219,2818.638,3817.011,3975736.365,1041.584,0.471,76.724,2,166.63,14.335,14.659,1.166,70.179,0,0,13,17
1174,C,4,8,170.481,103124.515,0.978,33,619318.873,216.323,861659.742,1.266,62050.199,20,293969.136,0.649,1370.0,63.052,1.028,20.285,15.914,15.336,205.232,1432.372,2397.185,3789234.357,1580.702,0.379,126.387,3,229.043,15.914,15.336,1.028,91.683,0,1,13,17
1175,C,4,9,96.015,28243.982,0.976,19,220319.204,166.362,870499.314,0.912,44583.77,12,611328.645,0.959,2481.5,57.379,0.94,20.424,18.688,20.233,251.18,2433.827,4295.394,5434058.395,1265.09,0.493,99.983,3,179.629,18.688,20.233,1.384,71.729,0,1,13,17
1176,C,4,10,219.386,93606.271,0.918,32,903465.793,296.599,1458763.021,1.023,58485.07,17,325220.345,0.901,1571.0,53.365,0.989,20.027,14.983,16.575,204.282,1592.018,3649.161,5021236.642,1375.998,0.397,112.192,3,208.637,14.983,16.575,0.887,90.667,0,1,13,17
1177,C,4,11,285.826,102417.726,0.918,39,1114232.446,23.555,75999.912,1.164,30162.911,10,275814.144,0.944,1275.0,54.263,0.937,18.65,18.212,19.517,221.288,1246.405,2605.354,4210202.666,1615.981,0.479,97.429,2,205.793,18.212,19.517,1.027,88.929,0,0,13,17
1178,C,4,12,269.876,84939.261,0.849,37,942278.704,334.519,1475418.326,1.239,23715.841,7,292171.688,0.859,1151.0,61.471,1.037,23.115,20.712,20.712,258.257,1131.321,2735.092,6527949.696,2386.738,0.404,199.646,6,272.62,20.712,20.712,0.854,110.117,0,0,13,17
1179,C,4,13,243.364,74716.571,0.829,25,971849.606,359.975,1588618.02,1.033,52078.974,16,299233.776,0.807,1685.0,51.263,1.001,18.958,14.068,9.765,168.686,1773.914,3377.322,4824840.803,1428.6,0.581,117.728,4,175.75,14.068,9.765,0.768,63.552,1,0,13,17
1180,C,4,14,47.532,19802.893,1.063,21,45816.482,98.233,445656.199,0.961,51578.034,15,280532.8,0.93,1602.5,48.959,0.904,17.2,14.05,15.246,177.453,1580.888,3503.063,3545498.795,1012.114,0.453,80.78,2,167.632,14.05,15.246,1.044,74.589,0,0,13,17
1181,C,4,15,154.532,68835.222,0.911,44,298923.445,378.46,2343933.867,0.889,56935.661,13,531160.285,0.927,2508.0,52.672,0.951,19.122,17.174,19.221,204.599,2596.108,3526.237,4700872.162,1333.113,0.489,112.236,4,185.176,17.174,19.221,1.153,74.633,0,0,13,17
1182,C,4,1,189.072,229107.211,0.895,44,1362762.398,297.867,1863753.936,0.902,43916.398,11,332308.417,0.812,1657.0,54.846,1.048,19.726,19.992,22.26,194.459,1708.891,3612.635,4385999.314,1214.072,0.603,86.286,3,159.082,19.992,22.26,1.212,65.982,0,1,14,17
1183,C,4,2,161.503,47182.728,0.874,26,346941.502,175.551,830221.362,1.065,35724.38,10,297894.008,0.819,1535.0,54.837,1.131,21.732,16.112,16.067,195.937,1520.354,2773.733,4506910.805,1624.854,0.403,107.322,2,225.23,16.112,16.067,1.512,101.612,0,0,14,17
1184,C,4,3,197.416,101894.478,0.87,38,719757.08,238.505,1139888.087,1.118,38746.37,11,295094.904,0.901,1305.0,56.694,0.978,20.879,13.591,14.711,230.477,1280.365,2893.302,3853737.238,1331.951,0.353,101.974,2,217.702,13.591,14.711,1.697,97.682,0,0,14,17
1185,C,4,4,255.299,114228.513,0.976,68,623252.724,195.515,903094.938,0.881,83913.23,23,305072.602,0.77,1572.0,56.012,1.194,22.8,30.963,34.113,192.135,1587.805,3411.406,5702664.898,1671.646,0.69,127.969,5,174.429,30.963,34.113,0.866,59.573,0,3,14,17
1186,C,4,5,378.777,153799.759,0.898,93,774765.821,581.58,3026296.707,0.935,121045.433,33,312151.59,0.911,1320.0,56.321,0.931,18.955,21.161,22.378,229.949,1357.481,2555.824,7398333.665,2894.697,0.284,222.951,6,357.921,21.161,22.378,0.975,133.817,0,0,14,17
1187,C,4,1,257.94,156923.575,0.877,65,891661.283,239.244,1528133.386,1.008,123616.719,32,280501.641,0.797,1663.0,49.871,1.1,19.397,17.403,19.36,157.806,1777.508,4016.995,4712716.494,1173.194,0.552,72.304,2,163.497,17.403,19.36,0.861,68.935,0,0,15,17
1188,C,4,2,369.165,216789.731,0.857,108,1079599.285,127.914,523052.072,1.003,416585.015,112,315151.914,0.872,1203.0,61.251,1.074,22.562,24.207,30.211,260.475,1209.912,2623.75,6807889.192,2594.717,0.454,173.173,5,268.138,24.207,30.211,0.974,108.783,0,3,15,17
1189,C,4,3,18.696,10777.518,0.972,12,17174.038,204.071,823545.762,0.91,72586.613,22,578339.35,0.883,1821.0,67.907,0.99,25.075,33.336,37.744,324.062,1784.654,3186.203,7698530.333,2416.208,0.571,129.08,3,230.652,33.336,37.744,0.996,73.061,0,1,15,17
1190,C,4,4,91.05,42595.886,0.939,37,135271.953,279.171,1791345.644,1.072,75756.973,20,292199.362,0.83,1372.0,56.688,1.066,21.146,14.052,14.118,212.204,1376.975,6114.122,7479169.69,1223.261,0.415,103.371,3,192.484,14.052,14.118,1.178,88.528,0,1,15,17
1191,C,4,5,70.981,20434.24,1.04,23,67422.716,89.571,339242.38,1.265,50531.081,16,286123.299,0.822,1399.5,57.055,1.1,21.79,19.14,19.679,212.943,1343.66,2972.319,3510027.381,1180.905,0.592,72.645,2,158.325,19.14,19.679,1.245,67.99,0,0,15,17
1192,C,4,6,36.969,11259.753,0.884,16,26023.855,84.501,313149.973,1.1,116749.43,35,535473.547,0.953,2121.0,56.499,0.908,20.164,14.752,14.452,242.096,2211.822,3531.468,4773496.777,1351.703,0.363,103.794,2,216.361,14.752,14.452,1.43,96.965,0,0,15,17
1193,C,4,7,154.532,55532.992,0.874,48,212213.103,246.638,1836976.751,0.931,115324.201,26,259987.585,0.888,1718.0,45.173,1.001,17.174,14.052,15.473,144.18,1803.212,2820.566,2925044.859,1037.042,0.439,97.546,4,172.217,14.052,15.473,0.833,72.934,0,0,15,17
1194,C,4,1,184.952,165801.344,0.857,56,553388.45,382.368,4156826.701,1.055,65978.156,10,289193.335,0.839,1808.0,47.569,0.996,18.095,17.305,14.068,151.046,1914.604,5224.423,5380419.631,1029.859,0.491,117.541,5,162.306,17.305,14.068,1.038,58.152,0,1,16,17
1195,C,4,2,207.451,110142.902,0.9,78,409549.653,69.291,446153.067,1.018,156715.847,31,318069.109,0.928,1544.0,52.667,1.024,20.243,17.922,19.15,204.916,1552.196,3215.055,3757282.738,1168.653,0.407,122.983,5,189.865,17.922,19.15,0.862,75.243,0,3,16,17
1196,C,4,3,304.31,273361.587,0.839,88,1274406.605,204.176,1489707.279,1.006,427140.491,76,287178.72,0.842,1231.0,58.834,1.172,23.94,24.13,26.44,231.956,1238.074,3553.87,4089799.451,1150.802,0.618,69.592,3,152.922,24.13,26.44,0.911,52.593,0,1,16,17
