,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,CHRONO_ORDER
0,B,2,1,258.996,1932639.617,0.832,75.0,7029638.685,609.149,659587.108,1.05,29588.846,37.0,540799.451,0.865,2337.0,57.82,0.976,20.674,13.115,7.823,230.16,2349.664,16435.084,22055647.948,1341.986,0.294,146.347,4,239.459,13.115,7.823,0.93,102.185,0,2,1,,,,,,,,,,,0
1,B,2,2,211.993,2577200.036,0.85,96.0,5908124.448,677.7,826928.242,1.06,30033.479,35.0,582878.019,0.901,3483.5,48.152,0.924,17.213,15.168,14.038,166.256,3505.902,21400.495,25301341.845,1182.278,0.398,117.047,4,193.12,15.168,14.038,0.885,72.512,0,2,1,,,,,,,,,,,0
2,B,2,3,31.265,373220.709,0.894,17.0,657741.705,204.704,164204.659,1.249,61053.431,89.0,251718.396,0.757,1222.0,58.834,1.124,23.765,21.382,21.382,208.401,1207.855,12110.518,22570074.448,1863.675,0.525,116.411,3,211.234,21.382,21.382,0.865,86.888,0,1,1,,,,,,,,,,,0
3,B,2,4,164.461,1604648.981,0.839,57.0,5032489.781,496.234,702955.059,1.051,31001.745,40.0,391221.75,0.86,2804.0,44.47,0.949,15.967,21.775,26.0,135.308,2891.35,16022.89,20598725.365,1285.581,0.488,139.666,6,182.02,21.775,26.0,1.079,59.574,0,0,1,,,,,,,,,,,0
4,B,2,5,315.507,3153777.836,0.847,138.0,7457019.267,520.95,513707.499,0.912,86999.649,103.0,517278.312,0.885,1644.0,65.919,1.001,24.27,32.829,36.871,306.0,1690.451,9956.785,23999820.05,2410.399,0.519,162.181,5,241.668,32.829,36.871,0.899,89.911,0,1,1,,,,,,,,,,,0
5,B,2,6,158.123,2088812.337,0.865,75.0,4507351.901,387.861,339866.95,1.143,47881.296,68.0,526757.03,0.917,2345.0,55.364,0.911,20.155,23.023,26.478,223.717,2354.568,15275.537,20336589.125,1331.317,0.738,63.407,2,150.544,23.023,26.478,1.174,57.782,0,0,1,,,,,,,,,,,0
6,B,2,7,106.366,1344667.955,0.864,54.0,2742288.158,534.048,510462.968,1.24,39468.709,56.0,394271.295,0.899,1849.0,54.749,0.928,20.204,18.625,20.949,214.528,1837.858,13066.128,25089391.435,1920.186,0.446,127.75,3,232.479,18.625,20.949,0.984,104.694,0,1,1,,,,,,,,,,,0
7,B,2,8,109.535,1045039.49,0.842,39.0,2902076.041,532.992,616092.721,1.131,11614.573,15.0,466123.04,0.911,2689.0,48.954,0.883,16.954,19.723,21.15,173.756,2682.634,18402.701,18707269.907,1016.55,0.528,99.102,4,155.491,19.723,21.15,1.085,67.153,0,2,1,,,,,,,,,,,0
8,B,2,9,22.498,329138.121,0.956,13.0,579849.493,424.408,449366.439,1.289,31647.106,45.0,502798.808,0.895,2285.0,55.478,1.006,21.311,22.132,24.808,219.175,2294.05,11540.513,16034528.933,1389.412,0.59,91.772,3,172.045,22.132,24.808,1.425,70.203,0,1,1,,,,,,,,,,,0
9,B,2,1,226.041,1763608.28,0.798,57.0,8076404.263,476.059,692041.721,1.12,18502.163,23.0,517609.24,0.951,2363.0,53.608,0.87,19.562,24.999,26.806,217.485,2379.975,16756.004,19663360.766,1173.511,0.691,104.35,5,146.044,24.999,26.806,0.822,53.306,0,1,2,,,,,,,,,,,0
10,B,2,2,34.54,350201.943,0.858,15.0,779721.081,657.209,672280.782,1.252,49277.36,76.0,465567.338,0.931,2238.0,52.364,0.856,18.438,12.745,8.872,203.226,2290.89,16258.676,25257042.372,1553.45,0.268,156.468,4,269.886,12.745,8.872,0.888,117.506,0,0,2,,,,,,,,,,,0
11,B,2,3,217.802,2485268.313,0.86,91.0,6338586.475,519.577,696113.52,1.045,35220.039,43.0,330421.609,0.894,1896.0,49.402,0.902,18.738,24.232,22.943,173.65,1902.801,14792.251,19782242.114,1337.338,0.648,100.976,4,160.98,24.232,22.943,0.766,57.793,0,0,2,,,,,,,,,,,0
12,B,2,4,242.307,2739255.696,0.807,86.0,7972394.082,566.475,778712.136,0.917,20667.542,23.0,565147.223,0.882,2950.5,52.507,0.917,19.095,14.424,14.939,193.508,2920.538,18899.554,21330415.82,1128.62,0.403,102.149,3,187.562,14.424,14.939,0.974,82.397,0,1,2,,,,,,,,,,,0
13,B,2,5,188.015,2510977.856,0.862,82.0,6229991.466,677.489,753645.152,1.145,34660.424,50.0,343330.234,0.776,1371.5,63.758,1.142,24.701,17.436,19.302,250.969,1368.02,15248.714,36422071.9,2388.534,0.299,172.997,4,316.695,17.436,19.302,1.025,136.738,0,2,2,,,,,,,,,,,0
14,B,2,6,171.643,1529740.468,0.768,50.0,5490629.67,373.707,417383.343,1.118,20526.742,29.0,350652.164,0.901,1749.0,53.427,0.979,19.671,14.535,14.014,204.599,1713.853,13836.586,15834013.869,1144.358,0.41,101.504,3,187.26,14.535,14.014,0.956,72.292,0,1,2,,,,,,,,,,,0
15,B,2,7,26.935,320755.89,0.846,11.0,762827.799,359.764,350657.234,1.17,28765.125,43.0,359017.05,0.808,1909.0,54.591,1.047,21.141,14.025,16.344,191.712,1872.687,12834.632,14782317.114,1151.752,0.471,85.997,2,175.378,14.025,16.344,1.529,79.624,0,0,2,,,,,,,,,,,0
16,B,2,8,2.641,41674.669,0.768,2.0,55009.163,309.169,216247.299,1.293,172444.481,271.0,523186.429,0.901,1519.0,70.868,0.994,26.491,24.731,23.107,360.081,1452.969,9501.636,25312433.798,2664.008,0.391,221.337,7,292.628,24.731,23.107,1.065,94.687,0,3,2,,,,,,,,,,,0
17,B,2,9,50.49,688248.09,0.859,24.0,1480202.471,407.296,394083.491,1.283,29257.458,45.0,334125.722,0.897,1963.0,49.254,0.928,18.07,15.565,17.225,173.122,1930.002,14004.583,16859084.274,1203.826,0.456,87.14,2,182.219,15.565,17.225,1.025,78.876,0,0,2,,,,,,,,,,,0
18,B,2,10,7.816,120481.042,1.022,5.0,181251.944,519.049,451209.728,1.305,59990.309,93.0,318530.697,0.829,1622.0,55.881,1.065,22.194,16.267,16.465,206.077,1545.684,11348.913,25970850.88,2288.4,0.236,240.856,8,349.009,16.267,16.465,0.966,112.031,0,4,2,,,,,,,,,,,0
19,B,2,11,159.919,1782796.298,0.893,66.0,4420359.959,528.344,700588.284,0.952,34458.863,42.0,420977.076,0.857,2313.0,51.746,0.934,18.228,15.727,14.226,182.523,2306.436,14598.245,17197510.9,1178.053,0.464,105.445,4,178.543,15.727,14.226,0.918,54.902,0,2,2,,,,,,,,,,,0
20,B,2,12,34.329,407307.661,0.915,18.0,744458.596,631.753,631354.812,1.148,54936.234,82.0,486275.219,0.927,1666.0,63.154,0.909,22.452,16.203,11.37,294.17,1653.041,10454.784,22554286.231,2157.317,0.382,195.356,6,266.51,16.203,11.37,0.895,74.649,0,2,2,,,,,,,,,,,0
21,B,2,1,29.892,337175.617,0.868,14.0,723788.107,715.514,679316.78,1.38,14582.38,26.0,480548.568,0.944,2574.5,49.154,0.847,17.222,13.332,12.828,181.466,2648.14,15506.556,17822039.699,1149.323,0.39,94.197,2,192.373,13.332,12.828,1.27,86.773,0,0,3,,,,,,,,,,,0
22,B,2,2,158.757,1572018.17,0.894,70.0,3743481.357,647.913,509428.038,1.151,45375.131,77.0,462666.516,0.951,2199.0,53.131,0.882,17.429,19.492,18.781,213.683,2165.205,11642.851,21338165.854,1832.727,0.483,151.033,5,218.352,19.492,18.781,0.751,92.06,0,1,3,,,,,,,,,,,0
23,B,2,3,292.058,2725452.37,0.884,140.0,5801313.684,838.464,769713.807,0.936,50733.484,74.0,379182.221,0.945,1857.0,51.492,0.884,17.435,28.647,33.605,199.317,1902.404,10201.318,22137860.71,2170.098,0.453,193.347,7,245.444,28.647,33.605,0.879,84.626,0,1,3,,,,,,,,,,,0
24,B,2,4,248.117,2501961.034,0.825,104.0,6078651.175,601.121,629284.108,0.989,20050.871,31.0,593834.347,0.957,2798.0,53.158,0.903,18.331,23.512,25.317,215.161,2759.949,15935.595,20318178.517,1275.019,0.551,126.808,5,170.582,23.512,25.317,0.963,58.201,0,1,3,,,,,,,,,,,0
25,B,2,5,299.874,2949559.149,0.831,117.0,8079014.613,929.408,796591.864,1.22,63372.002,107.0,562121.55,0.892,2263.0,59.964,0.976,22.203,15.561,14.95,255.299,2201.813,14457.569,32594499.212,2254.494,0.297,184.174,4,308.657,15.561,14.95,0.742,109.285,0,0,3,,,,,,,,,,,0
26,B,2,6,188.543,1738265.699,0.756,60.0,5492026.687,469.088,512537.368,1.076,16935.466,25.0,524800.086,0.886,2206.0,57.793,0.976,21.585,18.499,21.148,235.547,2228.003,13989.885,17003936.664,1215.445,0.597,69.634,2,160.008,18.499,21.148,0.875,63.497,0,0,3,,,,,,,,,,,0
27,B,2,7,247.272,2449515.207,0.823,91.0,6984446.457,632.703,619450.801,1.062,46377.376,73.0,342187.988,0.883,1322.0,60.104,1.05,21.742,20.892,23.706,253.715,1348.71,14267.233,28723403.513,2013.243,0.46,119.634,3,234.461,20.892,23.706,0.935,99.557,0,1,3,,,,,,,,,,,0
28,B,2,8,417.753,3617276.197,0.843,180.0,8589938.429,733.894,688987.634,0.872,88581.403,117.0,503847.575,0.899,1965.0,58.594,0.92,20.311,17.875,11.454,245.582,2051.649,8817.829,23711509.331,2689.042,0.223,222.641,5,388.945,17.875,11.454,0.792,114.274,0,3,3,,,,,,,,,,,0
29,B,2,9,156.539,1463986.706,0.801,56.0,4345399.73,441.73,472607.562,1.042,17916.91,26.0,318642.555,0.837,1583.0,54.676,1.053,20.508,11.857,9.802,199.106,1600.366,14139.9,14665160.965,1037.147,0.298,117.122,4,209.084,11.857,9.802,1.113,81.885,0,2,3,,,,,,,,,,,0
30,B,2,10,156.961,1479092.319,0.877,67.0,3491280.142,579.784,468836.904,1.049,50462.198,81.0,309010.784,0.836,1306.0,59.626,1.124,23.284,15.246,13.912,236.392,1307.195,9083.503,20699378.1,2278.788,0.266,163.377,2,328.084,15.246,13.912,1.003,151.867,0,0,3,,,,,,,,,,,0
31,B,2,11,219.703,1313249.74,0.76,41.0,6836613.602,882.299,980400.395,1.231,11625.904,20.0,553544.46,0.929,4377.0,42.846,0.87,15.075,8.802,8.678,135.73,4078.272,20365.671,25035156.409,1229.282,0.18,161.232,4,293.348,8.802,8.678,0.973,138.998,0,0,3,,,,,,,,,,,0
32,B,2,12,63.059,749424.695,0.934,27.0,1784848.765,925.817,765077.011,1.307,46596.802,83.0,585268.454,0.917,2057.0,62.123,0.922,20.178,22.388,25.102,281.6,2078.365,14560.192,31749302.218,2180.555,0.502,108.433,2,233.701,22.388,25.102,1.563,99.65,0,0,3,,,,,,,,,,,0
33,B,2,13,113.232,1329412.349,0.879,43.0,3478872.609,520.845,580309.075,1.238,18641.706,30.0,545054.723,0.934,2891.5,49.896,0.934,17.924,17.2,17.852,185.058,2945.322,18167.343,20427269.23,1124.395,0.511,90.544,3,166.242,17.2,17.852,1.029,72.169,0,1,3,,,,,,,,,,,0
34,B,2,14,27.569,248484.173,0.774,9.0,862438.738,534.365,412972.271,1.302,67730.635,122.0,519209.377,0.908,2309.0,56.657,0.943,20.858,15.744,15.161,232.062,2237.377,12308.508,19414477.387,1577.322,0.418,118.253,3,217.695,15.744,15.161,1.478,97.758,0,1,3,,,,,,,,,,,0
35,B,2,15,15.316,100109.361,0.904,5.0,340947.299,444.899,308748.513,1.251,67961.018,122.0,311492.375,0.885,1311.0,58.809,0.976,21.478,22.753,26.983,243.469,1279.391,9876.981,19342257.64,1958.317,0.405,153.807,5,246.471,22.753,26.983,1.055,86.628,0,3,3,,,,,,,,,,,0
36,B,2,16,6.76,52316.878,0.979,2.0,180956.401,496.867,342331.957,1.315,83470.091,151.0,273005.956,0.697,1409.5,58.45,1.262,23.619,14.625,13.991,189.494,1440.71,12450.152,24011808.456,1928.636,0.275,143.6,2,296.609,14.625,13.991,1.018,128.529,0,0,3,,,,,,,,,,,0
37,B,2,17,6.866,78116.251,0.949,3.0,183954.612,501.515,330668.564,1.346,92471.372,168.0,482522.307,0.799,2211.0,57.716,1.034,21.875,14.61,9.715,211.887,2277.263,12691.269,22959349.289,1809.067,0.311,130.911,2,270.317,14.61,9.715,1.077,119.756,0,0,3,,,,,,,,,,,0
38,B,2,1,6.971,174637.844,1.014,6.0,207706.545,652.35,480906.325,1.334,37434.354,72.0,271902.264,0.912,1448.0,50.084,0.876,17.608,15.502,10.562,181.995,1494.013,15543.503,20873936.382,1342.936,0.355,96.238,2,217.932,15.502,10.562,1.068,88.194,0,0,4,,,,,,,,,,,0
39,B,2,2,32.216,375163.494,0.889,15.0,808242.16,481.763,326857.452,1.244,44950.852,86.0,520411.936,0.885,2216.5,58.722,0.923,21.897,17.55,20.698,242.73,2143.996,12450.841,15100435.55,1212.804,0.443,101.022,3,185.405,17.55,20.698,0.878,83.429,0,1,4,,,,,,,,,,,0
40,B,2,3,12.253,109828.453,0.827,5.0,270914.338,604.501,425208.266,1.419,45013.346,87.0,296693.562,0.758,1475.5,56.623,1.102,22.717,15.275,17.225,193.508,1533.237,11927.235,14815637.654,1242.169,0.433,112.125,4,189.951,15.275,17.225,0.884,83.613,0,0,4,,,,,,,,,,,0
41,B,2,4,109.64,1185534.564,0.769,43.0,3046286.432,509.543,440356.174,1.171,15454.212,28.0,304017.076,0.802,1526.0,57.163,1.045,22.753,15.031,15.98,208.613,1457.329,12221.734,13966680.565,1142.774,0.468,84.434,2,175.089,15.031,15.98,1.04,78.76,0,0,4,,,,,,,,,,,0
42,B,2,5,169.636,2001259.767,0.874,82.0,4187645.581,567.532,481902.807,1.09,56526.108,96.0,323014.44,0.866,1487.0,56.611,0.964,21.308,17.516,13.819,220.971,1461.797,11667.182,22183794.754,1901.384,0.366,118.731,2,255.606,17.516,13.819,1.438,108.05,0,0,4,,,,,,,,,,,0
43,B,2,6,243.364,2152324.564,0.749,72.0,8145370.712,379.305,488978.626,0.902,35620.033,44.0,448634.552,0.938,1986.0,55.949,0.942,20.285,14.318,13.687,233.646,1920.146,13757.802,17567609.551,1276.92,0.36,121.906,4,211.042,14.318,13.687,0.897,89.803,0,0,4,,,,,,,,,,,0
44,B,2,7,168.158,1342734.444,0.809,50.0,4773811.016,337.583,330193.562,0.902,20524.236,32.0,379105.008,0.918,1730.0,55.937,0.953,20.29,16.087,16.546,228.47,1659.319,12069.196,14155689.831,1172.878,0.533,79.631,2,166.347,16.087,16.546,1.477,75.809,0,0,4,,,,,,,,,,,0
45,B,2,8,508.064,5992210.439,0.851,211.0,14923898.988,1024.261,981485.497,0.972,65850.789,100.0,726424.547,0.898,1761.0,76.06,0.958,26.482,31.257,31.715,413.528,1756.651,12261.767,40997267.439,3343.504,0.439,221.684,7,309.466,31.257,31.715,0.969,99.061,0,3,4,,,,,,,,,,,0
46,B,2,9,216.851,1807509.544,0.83,61.0,6930259.491,432.435,449643.075,0.812,14821.661,19.0,339578.589,0.76,1684.0,58.795,1.173,24.012,16.705,15.336,209.035,1624.506,13460.992,15078598.838,1120.17,0.528,87.448,3,163.274,16.705,15.336,0.978,63.854,0,1,4,,,,,,,,,,,0
47,B,2,10,94.641,1131123.637,0.89,42.0,2629983.966,731.57,628727.773,1.18,41130.957,73.0,361600.781,0.92,1728.5,53.731,0.907,19.194,30.459,30.532,211.253,1711.694,11195.112,23000836.031,2054.543,0.594,130.564,5,208.497,30.459,30.532,0.82,67.278,0,1,4,,,,,,,,,,,0
48,B,2,11,24.822,205909.52,0.91,7.0,764434.59,519.366,381040.087,1.219,64284.109,120.0,537197.162,0.882,2159.0,60.593,0.959,22.91,23.134,26.278,257.623,2085.205,12414.188,19152384.348,1542.782,0.546,149.448,6,188.4,23.134,26.278,0.836,65.392,0,0,4,,,,,,,,,,,0
49,B,2,12,1.162,26325.909,0.979,1.0,30587.874,351.948,241214.044,1.304,27787.526,53.0,320025.735,0.857,1440.5,58.545,0.995,21.225,15.692,16.149,233.646,1369.703,15290.607,15656726.618,1023.944,0.527,87.799,3,156.31,15.692,16.149,1.016,60.518,0,1,4,,,,,,,,,,,0
50,B,2,13,42.356,674467.096,0.948,23.0,1232243.43,608.303,471201.355,1.346,28155.804,53.0,549008.854,0.844,2336.0,57.89,0.903,18.865,22.502,24.356,225.09,2439.061,17882.749,20165828.963,1127.669,0.727,61.787,2,139.658,22.502,24.356,1.325,58.68,0,0,4,,,,,,,,,,,0
51,B,2,1,146.61,1493250.923,0.887,54.0,4279953.498,263.538,201152.521,1.077,27061.623,49.0,264922.564,0.875,1496.0,50.981,1.055,19.97,17.67,17.225,181.044,1463.305,9900.975,11124240.237,1123.55,0.463,96.899,3,174.553,17.67,17.225,1.105,71.582,0,1,5,,,,,,,,,,,0
52,B,2,2,120.942,2031179.582,0.933,71.0,3527897.287,711.606,488961.303,1.169,61490.902,124.0,524468.736,0.937,2076.0,58.42,0.946,20.497,19.806,22.452,254.56,2060.295,11160.271,22487195.71,2014.933,0.414,148.474,4,247.377,19.806,22.452,1.136,103.056,0,0,5,,,,,,,,,,,0
53,B,2,3,26.724,328174.954,0.886,10.0,895873.143,1217.558,774826.345,1.337,119599.33,255.0,472522.321,0.725,1551.0,72.866,1.011,24.394,26.693,28.504,306.211,1543.124,10999.889,48448099.946,4404.417,0.338,260.536,5,404.765,26.693,28.504,0.949,138.614,0,3,5,,,,,,,,,,,0
54,B,2,4,149.884,1815041.847,0.829,47.0,6223404.909,534.154,613353.612,1.38,16826.905,33.0,556984.084,0.92,3205.0,48.61,0.9,18.035,16.112,15.491,172.911,3221.224,18148.04,18189610.495,1002.291,0.559,82.099,3,150.095,16.112,15.491,1.247,64.014,0,1,5,,,,,,,,,,,0
55,B,2,5,134.146,1692642.744,0.897,61.0,3966605.475,683.615,553904.224,1.181,39209.857,80.0,445446.742,0.948,2324.0,51.033,0.902,18.153,25.675,28.466,196.571,2266.085,11006.676,20040858.032,1820.791,0.576,90.819,2,199.327,25.675,28.466,0.971,82.968,0,0,5,,,,,,,,,,,0
56,B,2,6,0.951,23922.778,0.965,1.0,22741.932,706.959,480591.241,1.402,48962.289,105.0,427373.294,0.889,2390.0,51.027,0.989,19.161,9.479,8.558,184.213,2319.998,11871.492,16153320.815,1360.682,0.188,153.252,2,301.857,9.479,8.558,1.02,142.026,0,0,5,,,,,,,,,,,0
57,B,2,7,36.124,378439.286,0.872,14.0,987770.595,481.552,359128.486,1.199,37997.32,78.0,319762.408,0.846,1478.0,56.918,1.063,20.674,29.779,34.068,218.013,1466.711,10894.745,16809366.263,1542.888,0.646,114.652,4,173.264,29.779,34.068,0.83,57.485,0,2,5,,,,,,,,,,,0
58,B,2,1,145.976,1847649.196,0.925,83.0,3279222.415,461.271,285151.851,1.118,32588.132,70.0,381893.233,0.819,2042.0,53.733,1.127,20.977,17.37,14.736,188.227,2028.902,8686.292,12833119.933,1477.399,0.45,114.066,3,203.016,17.37,14.736,1.283,85.312,0,1,6,,,,,,,,,,,0
59,B,2,2,21.865,311746.149,0.907,13.0,526515.251,469.721,260409.563,1.323,52366.27,124.0,320673.332,0.833,2739.0,41.955,1.101,16.988,17.276,18.227,116.717,2747.434,9412.447,11732609.331,1246.499,0.535,106.99,4,171.16,17.276,18.227,0.954,71.774,0,2,6,,,,,,,,,,,0
60,B,2,3,10.88,133538.586,0.959,6.0,243276.614,633.971,336790.787,1.348,84891.589,203.0,253549.856,0.804,2231.0,42.176,1.112,15.41,18.713,10.62,113.76,2228.817,8439.426,20518884.66,2431.313,0.31,213.104,6,313.99,18.713,10.62,0.79,110.691,0,2,6,,,,,,,,,,,0
61,B,2,4,29.047,422572.339,0.897,18.0,670848.591,593.938,312812.707,1.235,72436.641,168.0,278651.485,0.342,1826.0,74.946,2.169,19.727,22.295,23.475,152.947,1821.879,7250.399,15647539.112,2158.162,0.37,166.393,5,270.744,22.295,23.475,1.027,112.712,0,1,6,,,,,,,,,,,0
62,B,2,5,233.223,2529630.046,0.82,94.0,6364688.494,583.376,400488.582,0.925,23153.389,47.0,779455.852,0.839,4397.5,51.307,1.038,18.339,16.894,18.879,175.763,4434.707,12128.854,15965434.465,1316.318,0.468,83.778,2,187.982,16.894,18.879,1.179,82.76,0,0,6,,,,,,,,,,,0
63,B,2,6,149.567,1617556.841,0.848,60.0,4189904.3,666.504,440517.677,1.231,41540.626,93.0,716264.22,0.846,3555.0,55.116,1.089,21.061,17.225,20.536,204.493,3502.633,10681.048,18616471.289,1742.944,0.446,108.743,2,221.639,17.225,20.536,1.008,101.286,0,0,6,,,,,,,,,,,0
64,B,2,7,215.901,2370119.34,0.796,78.0,6876881.73,486.305,440737.275,1.105,23231.925,39.0,662129.751,0.75,3986.0,52.608,1.086,18.281,20.027,14.731,165.2,4008.05,11509.19,16765393.494,1456.696,0.443,94.851,3,203.333,20.027,14.731,0.777,64.689,0,1,6,,,,,,,,,,,0
65,B,2,8,138.793,1513272.17,0.881,57.0,3741444.243,577.144,369124.035,1.242,25494.644,58.0,637879.26,0.907,3109.0,53.648,0.984,20.061,18.702,19.579,207.662,3071.721,11407.513,15782260.434,1383.497,0.523,81.783,2,182.259,18.702,19.579,0.907,78.217,0,0,6,,,,,,,,,,,0
66,B,2,9,116.612,1432314.21,0.853,52.0,3416866.002,679.39,499635.609,1.254,19429.142,43.0,749263.127,0.729,4254.0,54.662,1.237,20.812,13.421,13.326,173.439,4320.042,13180.647,16568889.704,1257.062,0.356,123.769,4,210.599,13.421,13.326,0.949,94.928,0,0,6,,,,,,,,,,,0
67,B,2,10,173.228,1778238.123,0.852,68.0,4642814.404,1102.213,766084.583,1.29,48312.515,110.0,576667.281,0.89,2036.0,63.513,0.999,22.396,14.939,10.772,285.614,2019.042,11642.84,27828995.621,2390.224,0.26,206.502,4,339.967,14.939,10.772,0.841,113.495,0,0,6,,,,,,,,,,,0
68,B,2,11,14.788,178867.429,0.883,7.0,390297.518,793.467,494909.347,1.351,66569.548,159.0,630540.642,0.759,2731.0,61.67,1.171,24.157,17.335,17.335,229.843,2743.348,11762.077,23525859.307,2000.145,0.306,151.21,4,286.676,17.335,17.335,1.531,124.075,0,0,6,,,,,,,,,,,0
69,B,2,12,243.047,3084861.169,0.886,116.0,6526752.207,710.233,518015.48,1.036,38705.861,79.0,179464.003,0.824,2011.0,36.422,1.065,13.153,16.338,12.587,87.036,2061.944,10177.842,24048883.071,2362.867,0.226,231.902,7,362.139,16.338,12.587,0.65,112.54,0,3,6,,,,,,,,,,,0
70,B,2,13,211.887,2104077.644,0.8,79.0,5760123.119,418.704,359963.253,0.835,13450.977,21.0,328283.41,0.887,2054.0,47.231,1.0,17.701,12.983,10.928,157.384,2085.881,11270.339,13840141.29,1228.015,0.33,116.775,3,216.251,12.983,10.928,1.021,88.55,0,1,6,,,,,,,,,,,0
71,B,2,14,198.789,2248943.286,0.837,86.0,5363105.744,363.461,228763.627,1.061,30416.117,62.0,382248.138,0.856,1856.0,54.888,1.024,18.958,15.565,17.046,205.338,1861.555,12471.527,17442697.771,1398.602,0.431,99.326,2,201.869,15.565,17.046,0.997,91.811,0,0,6,,,,,,,,,,,0
72,B,2,15,89.466,967625.146,0.843,38.0,2309506.572,582.847,349210.572,1.223,56338.748,130.0,185179.141,0.709,1682.0,44.174,1.163,14.939,20.077,18.781,110.169,1680.872,12716.099,21622159.721,1700.377,0.409,148.589,5,228.6,20.077,18.781,0.785,72.04,0,3,6,,,,,,,,,,,0
73,B,2,16,267.552,2857622.014,0.865,128.0,6003337.519,580.735,360421.461,0.993,45940.675,94.0,509204.216,0.914,1892.5,60.839,0.962,21.336,18.703,20.571,269.137,1891.992,9638.023,19940181.848,2068.908,0.382,171.127,5,261.02,18.703,20.571,0.872,110.018,0,3,6,,,,,,,,,,,0
74,B,2,17,247.694,2991266.951,0.82,101.0,7448366.232,530.562,433742.682,1.098,13387.295,26.0,517704.409,0.822,2393.0,57.001,1.077,21.669,18.438,20.423,212.415,2437.23,14440.643,18953574.202,1312.516,0.58,78.176,2,168.61,18.438,20.423,1.232,73.543,0,0,6,,,,,,,,,,,0
75,B,2,1,100.873,926496.41,0.878,51.0,1827390.928,203.754,124565.008,1.143,122106.291,216.0,482826.617,0.835,1686.0,66.69,1.052,26.463,21.453,21.491,295.649,1633.109,8267.662,19678602.682,2380.189,0.463,121.492,2,254.161,21.453,21.491,1.01,112.354,0,0,7,,,,,,,,,,,0
76,B,2,2,201.536,1845600.677,0.867,95.0,4062010.469,470.25,358149.222,1.015,71482.337,116.0,519409.645,0.893,2092.0,59.091,0.947,20.363,22.903,10.427,248.222,2092.517,9660.59,21455248.909,2220.905,0.425,201.347,6,256.228,22.903,10.427,0.647,87.724,0,0,7,,,,,,,,,,,0
77,B,2,3,233.646,1859989.621,0.8,87.0,5260266.222,288.889,265305.461,0.935,49871.464,73.0,294037.582,0.834,1345.0,57.541,1.154,22.722,22.12,23.375,219.703,1338.339,7981.544,10404243.807,1303.538,0.563,103.371,4,170.632,22.12,23.375,1.304,65.048,0,2,7,,,,,,,,,,,0
78,B,2,4,241.991,2029912.251,0.821,94.0,5463951.035,373.284,282679.45,0.93,60362.994,96.0,321706.466,0.877,1527.0,54.947,1.011,21.293,15.442,15.05,210.619,1527.43,12368.798,19271796.891,1558.098,0.378,126.306,3,227.495,15.442,15.05,1.186,93.821,0,1,7,,,,,,,,,,,0
79,B,2,5,404.761,2976344.76,0.777,131.0,9739218.41,605.135,552109.417,0.956,55012.0,81.0,624578.127,0.893,2126.0,64.472,1.035,23.67,18.095,12.873,295.438,2114.078,11076.762,21955059.858,1982.083,0.345,156.066,4,268.805,18.095,12.873,0.943,103.204,0,0,7,,,,,,,,,,,0
80,B,2,6,244.209,1837586.288,0.83,70.0,6574337.934,557.814,516986.677,1.167,28288.062,46.0,310499.591,0.833,1519.0,55.431,1.061,21.123,13.591,12.48,203.648,1524.687,16962.551,23275927.267,1372.195,0.346,118.027,3,223.181,13.591,12.48,1.369,96.85,0,1,7,,,,,,,,,,,0
81,B,2,7,132.033,1186538.482,0.859,49.0,3212292.341,604.712,539270.189,1.208,31523.499,55.0,480914.247,0.933,2438.0,51.614,0.868,17.68,23.475,24.474,197.839,2430.841,13463.447,19910792.836,1478.878,0.644,93.077,3,169.819,23.475,24.474,0.918,66.214,0,1,7,,,,,,,,,,,0
82,B,2,8,246.321,2257689.18,0.833,114.0,5004503.173,382.791,372325.999,0.858,74036.312,98.0,320206.674,0.894,1583.5,52.879,1.019,19.968,19.018,19.579,199.0,1609.075,7621.499,20463936.549,2685.028,0.325,184.528,4,322.205,19.018,19.579,0.801,126.799,0,2,7,,,,,,,,,,,0
83,B,2,9,279.594,1937795.612,0.792,75.0,7858763.432,428.527,464107.79,0.896,34321.793,43.0,309442.797,0.826,1690.0,52.829,1.126,20.287,14.248,15.824,183.473,1686.581,11908.727,16592671.213,1393.32,0.314,130.259,4,236.204,14.248,15.824,0.9,94.37,0,2,7,,,,,,,,,,,0
